LeftUpLeg_Q_w,LeftUpLeg_Q_x,LeftUpLeg_Q_y,LeftUpLeg_Q_z,LeftLeg_Q_w,LeftLeg_Q_x,LeftLeg_Q_y,LeftLeg_Q_z,LeftFoot_Q_w,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftShoulder_Q_w,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftArm_Q_w,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftForeArm_Q_w,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftHand_Q_w,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,Hip_Q_w,Hip_Q_x,Hip_Q_y,Hip_Q_z,Spine_Q_w,Spine_Q_x,Spine_Q_y,Spine_Q_z,Head_Q_w,Head_Q_x,Head_Q_y,Head_Q_z,RightShoulder_Q_w,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightArm_Q_w,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightForeArm_Q_w,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightHand_Q_w,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightUpLeg_Q_w,RightUpLeg_Q_x,RightUpLeg_Q_y,RightUpLeg_Q_z,RightLeg_Q_w,RightLeg_Q_x,RightLeg_Q_y,RightLeg_Q_z,RightFoot_Q_w,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z
0.8819871,-0.4621096,0.08540635,-0.03548639,0.8542389,0.5030712,-0.1310157,0.005478747,0.9805599,-0.1790494,-0.067143,0.04399334,0.9955989,-0.009324403,-0.08690748,0.03381,0.8948682,0.2728497,-0.112447,0.3348428,0.5698898,0.1732723,0.7487047,0.2909359,0.9565926,0.03831339,-0.0704966,-0.2801657,0.9891371,0.1421137,0.03307701,0.01781265,0.9988561,0.003333598,-0.04668811,-0.009780546,0.9969873,-0.028672,-0.07120482,-0.01114441,0.995509,-0.007124381,-0.07847717,-0.05246367,0.8751442,-0.04845855,-0.04656127,-0.4791728,0.5884523,0.196501,-0.7785929,0.09436264,0.9713101,-0.09350146,-0.1931282,0.1025461,0.9981785,0.03908282,0.03030159,-0.03455385,0.9860564,0.1636291,0.01371125,0.02702324,0.9248471,0.3661702,-0.003529239,-0.1027849
0.8921044,-0.4435687,0.07486663,-0.04232532,0.9051033,0.3965652,-0.1523248,-0.01792207,0.9805298,-0.1792231,-0.04316888,0.06765279,0.9939459,0.000829271,-0.1009817,0.04328471,0.9005211,0.2521274,-0.1136848,0.3355135,0.5642136,0.1789161,0.7524877,0.2888156,0.9570531,0.03626467,-0.05838549,-0.2816478,0.9883143,0.1462212,0.03488312,0.02524497,0.9987279,0.0007935638,-0.04845918,-0.01391822,0.9973603,-0.01985901,-0.06928172,-0.008839712,0.9947942,0.008364279,-0.09096221,-0.04517078,0.8737258,-0.05222782,-0.0446338,-0.4815428,0.5945521,0.2039357,-0.7716411,0.09740715,0.9741439,-0.09786414,-0.1803695,0.09451509,0.9985515,0.03552719,0.02484545,-0.03186568,0.977801,0.198736,0.05611047,0.03550825,0.9351155,0.3365839,-0.0525435,-0.09751678
0.9063253,-0.4168403,0.0580775,-0.03802306,0.9472728,0.2752321,-0.1580381,-0.04410791,0.9802606,-0.1687052,-0.01980228,0.101171,0.9950143,0.008336228,-0.09341115,0.03393291,0.9020406,0.2356426,-0.1168069,0.3422742,0.5603693,0.179408,0.7571729,0.2837045,0.9583029,0.03677373,-0.04828249,-0.2792348,0.9876601,0.1484138,0.03734255,0.03326459,0.9980659,-0.001345287,-0.06171976,-0.00730212,0.998114,-0.02288115,-0.05209781,-0.02303447,0.9948785,0.01861807,-0.0821184,-0.05591689,0.8694859,-0.04796641,-0.05053346,-0.4890194,0.5938147,0.1946957,-0.7717697,0.117683,0.9804367,-0.1075949,-0.1516837,0.06449231,0.9986354,0.03592112,0.02041901,-0.03193876,0.9469316,0.3140249,0.04367826,0.05292618,0.9546819,0.2678456,-0.06126089,-0.1144044
0.9222537,-0.3855251,0.01555527,-0.02401163,0.9780701,0.1654239,-0.1110723,-0.06063762,0.9779435,-0.1694565,-0.0108627,0.1216268,0.9943436,0.02323174,-0.09834722,0.0326948,0.901871,0.2144291,-0.1169137,0.3563426,0.5572271,0.1830737,0.7617225,0.2752471,0.9595135,0.03426904,-0.0375531,-0.2770367,0.9878861,0.1446678,0.0401761,0.03921903,0.9977486,0.0001835048,-0.06674548,-0.006543869,0.9981707,-0.02284023,-0.04861485,-0.0277559,0.9946603,0.02577274,-0.08237033,-0.05658441,0.8631306,-0.03809908,-0.05759683,-0.5002367,0.5930744,0.1895204,-0.7700438,0.139202,0.9850183,-0.1168893,-0.1208921,0.03822231,0.9982195,0.04279807,0.01445197,-0.03895254,0.9233117,0.3777964,0.03117885,0.0615898,0.9598968,0.2581066,-0.05941141,-0.09192151
0.9371742,-0.3464899,-0.03865219,-0.01246403,0.9879726,0.1299147,-0.05890158,-0.05969043,0.9665399,-0.2208212,0.006401209,0.1303753,0.9929352,0.05178238,-0.1032168,0.02728599,0.9005817,0.1784279,-0.1059159,0.3819659,0.5555974,0.1847319,0.7662565,0.2646444,0.9613889,0.03365861,-0.03114864,-0.271345,0.9890574,0.13518,0.04152284,0.04204341,0.9975629,0.0058955,-0.0692796,-0.00582557,0.9982165,-0.02117735,-0.04684554,-0.03034708,0.9947625,0.02697207,-0.08131694,-0.05574746,0.8554842,-0.02640347,-0.06283933,-0.5133235,0.6250716,0.2138164,-0.741799,0.1153356,0.985064,-0.09884953,-0.124877,0.06544703,0.9977034,0.05249357,0.01267211,-0.04088781,0.8951358,0.4382241,0.03187038,0.07533911,0.9652666,0.2347412,-0.06068156,-0.09733815
0.9493382,-0.3117288,-0.0345839,-0.01965245,0.9964473,0.05935953,-0.04054686,-0.04387607,0.9704809,-0.1972269,-0.0233082,0.1368401,0.9898387,0.09214927,-0.1055402,0.02427056,0.8965433,0.1244149,-0.08501318,0.4165379,0.5560441,0.1891758,0.7685672,0.2536377,0.9626479,0.03514303,-0.02575226,-0.2672283,0.9908825,0.1225983,0.03844355,0.04054246,0.9976142,0.01359276,-0.06744169,-0.005730641,0.998288,-0.0207553,-0.04561647,-0.0301591,0.9953668,0.02612422,-0.07758041,-0.05043542,0.8465063,-0.01370614,-0.06635599,-0.5280493,0.6866047,0.2343288,-0.6850342,0.06627359,0.9777918,-0.05806206,-0.1679333,0.1111329,0.9967104,0.0647697,0.0178622,-0.04532508,0.8633735,0.4934191,0.03519747,0.09942339,0.9643655,0.2330915,-0.06065472,-0.1094922
0.9545212,-0.290658,0.0446418,-0.04913579,0.9929115,0.03619866,-0.11185,-0.01749504,0.9753792,-0.181494,-0.0322712,0.121053,0.9869007,0.1210527,-0.1015098,0.03269582,0.8892616,0.07232489,-0.06193599,0.4473778,0.5607318,0.1896609,0.7700461,0.2379868,0.9633484,0.03865731,-0.01924121,-0.2647549,0.9925072,0.1112552,0.03298422,0.03825938,0.9977159,0.02057444,-0.06411937,-0.005332699,0.9983155,-0.02499872,-0.04227865,-0.03088339,0.9961537,0.02107679,-0.07104328,-0.04675898,0.8382671,0.002343411,-0.06465974,-0.5414073,0.7048339,0.2393274,-0.6649057,0.06190343,0.9783558,-0.05160458,-0.1648955,0.11387,0.996883,0.06229486,0.0109046,-0.04716635,0.8224917,0.5560598,0.04533628,0.110678,0.9604689,0.2474012,-0.05265046,-0.1162755
0.9675002,-0.2466232,0.05254119,0.0189719,0.9900179,0.01279841,-0.1228651,-0.06786097,0.9681732,-0.1976888,-0.01222423,0.153005,0.9897132,0.1051477,-0.08357833,0.04925961,0.8842504,0.04568946,-0.04844083,0.4622415,0.5724705,0.1823016,0.7689216,0.2186398,0.9648322,0.04290038,-0.007186981,-0.2592426,0.9938547,0.1011059,0.02394903,0.03816921,0.9974527,0.02855642,-0.06536528,4.59716E-05,0.9981698,-0.03442057,-0.02897387,-0.04040907,0.996834,0.005040091,-0.05451554,-0.05766086,0.8300285,0.02957258,-0.05684924,-0.5540274,0.7219131,0.2399414,-0.6459028,0.06386951,0.9785986,-0.04575391,-0.1625717,0.1175663,0.9968545,0.06140874,0.02405859,-0.04394624,0.7799546,0.6127127,0.03800236,0.1216954,0.9582225,0.2597894,-0.04344726,-0.1114966
0.9632609,-0.2626281,-0.01275865,0.05470016,0.9912874,0.07368905,-0.07585767,-0.07851577,0.9736738,-0.1641905,0.001566183,0.1581091,0.9912286,0.05075165,-0.08179802,0.09054999,0.8867273,0.04022964,-0.0441873,0.4584146,0.5907293,0.171657,0.762955,0.198677,0.9676048,0.04823965,0.007505252,-0.2477047,0.995459,0.08790899,0.01092672,0.03484197,0.9978948,0.0367534,-0.05288054,0.007667343,0.9973835,-0.04077846,-0.03248784,-0.05007731,0.9957179,-0.02020972,-0.05143742,-0.07410621,0.820443,0.07596497,-0.04196616,-0.5651031,0.7394049,0.2349207,-0.626974,0.070685,0.9783069,-0.04008235,-0.1607407,0.1243842,0.9964001,0.05946652,0.04927644,-0.03496458,0.7321166,0.6670296,0.02591139,0.1356667,0.9595793,0.2593088,-0.04096571,-0.1014317
0.9487444,-0.299051,-0.08550058,0.05605658,0.9871098,0.1467165,-0.008936953,-0.06331459,0.9872049,-0.1028775,0.009224117,0.1214811,0.9894886,0.001375418,-0.08748981,0.1151346,0.8808656,0.01961898,-0.01486847,0.472726,0.6141291,0.1633327,0.7515158,0.1771777,0.9703588,0.05305211,0.01970598,-0.2349489,0.995459,0.08790899,0.01092672,0.03484197,0.998016,0.04143721,-0.0438707,0.0179578,0.9954332,-0.05687698,-0.04365652,-0.06302305,0.9935845,-0.03454822,-0.05450654,-0.09287268,0.8125857,0.1105345,-0.03590668,-0.571137,0.7576513,0.2216882,-0.6093219,0.07447065,0.9777728,-0.03406281,-0.159406,0.1318709,0.9965796,0.0376437,0.06695483,-0.03048105,0.6817454,0.7127667,0.01633474,0.1640733,0.9613335,0.2537745,-0.0524974,-0.09316884
