Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z
0.9965811,0.9987509,0.7569446,0.9985638,0.9792373,0.9977126,0.7506852,0.9874027,0.9849827,0.1827257,0.999671,0.9911925,0.9930631,0.9938004,0.9166787,0.8664328,0.9916909,-0.03813825,0.02202293,-0.02175722,-0.02207633,0.1622823,-0.001327675,-0.01313564,0.1271707,0.09830394,0.01269708,0.005386919,0.07571068,-0.07308586,-0.07387121,-0.227484,0.3125372,-0.01339333,0.07249009,0.03783419,-0.1586864,-0.02784725,0.004671492,-0.06029571,0.0368701,0.08737483,0.05669363,-0.981479,0.02017585,0.1049334,-0.09208621,0.08145516,0.328554,-0.3892623,0.1066466,-0.01081038,-0.02408762,-0.6335458,-0.04009335,0.1213957,0.03053202,0.6594997,0.0350593,-0.1301201,0.05611728,-0.01489184,-0.028185,-0.002078639,0.01639445,-0.00184387,0.009463437,0.07068492
0.9964041,0.9987956,0.7564696,0.9979216,0.9796391,0.9976671,0.7475669,0.9877386,0.9846331,0.1813034,0.9997041,0.9907717,0.9931548,0.9933521,0.913712,0.8688832,0.9914715,-0.03945126,0.02184821,-0.022144,-0.02653228,0.1596225,-0.001199756,-0.01386413,0.1308568,0.1042187,0.01308928,0.006599458,0.0791606,-0.07109012,-0.07799193,-0.2338522,0.301898,-0.01258713,0.07398942,0.0362584,-0.1646366,-0.03721473,0.003749065,-0.06224374,0.02965228,0.07836202,0.05553407,-0.9818054,0.0191835,0.1065874,-0.09266844,0.08308296,0.3323295,-0.3922953,0.1065737,-0.01216466,-0.02480785,-0.6325806,-0.0454277,0.1217123,0.02801312,0.6633794,0.03329333,-0.1286549,0.05491647,-0.01342554,-0.02728127,-0.001531202,0.0163135,-0.0008120388,0.002033427,0.07394572
0.9962345,0.9988282,0.7562933,0.9970706,0.9799731,0.9976109,0.7446419,0.9879573,0.9841023,0.1796669,0.9997348,0.9902871,0.993175,0.9927814,0.9107372,0.8720494,0.9913104,-0.04077494,0.02187129,-0.02298541,-0.03027723,0.1575683,-0.001027078,-0.01424973,0.1344585,0.1101339,0.01342121,0.007874219,0.08273182,-0.06899904,-0.08221006,-0.2397117,0.2885979,-0.009338116,0.07535025,0.0347826,-0.170511,-0.04784703,0.002784482,-0.06407812,0.02307365,0.06990378,0.05472919,-0.9821653,0.01797891,0.1085758,-0.09402816,0.0858369,0.3362971,-0.3952092,0.1062105,-0.0132854,-0.02557344,-0.6312037,-0.05142309,0.1217261,0.02579411,0.666913,0.03122099,-0.1281322,0.05376859,-0.01204831,-0.02642283,-0.001113241,0.01608359,0.0004805401,-0.007124826,0.07704506
0.9960347,0.9988487,0.7566231,0.9959924,0.9802173,0.9975682,0.7416431,0.9879754,0.9832873,0.1780227,0.999763,0.9898271,0.9932373,0.9923082,0.9077292,0.8755259,0.991032,-0.0424712,0.02200736,-0.02392089,-0.03321393,0.1562977,-0.0005474539,-0.01524985,0.1386008,0.116583,0.01341332,0.009124078,0.08643515,-0.06692886,-0.08669551,-0.2453133,0.2736761,-0.005443326,0.07678808,0.03315426,-0.1766061,-0.0595522,0.00208975,-0.06576406,0.01654574,0.06205244,0.05462966,-0.982512,0.0166037,0.1099099,-0.09486937,0.08694869,0.3403634,-0.3978097,0.106279,-0.01464989,-0.02679138,-0.6290942,-0.05787668,0.1214111,0.02307638,0.6704172,0.02904975,-0.1287248,0.05289823,-0.0107255,-0.02629023,-0.0003906363,0.01575526,0.001353011,-0.01741838,0.08081324
0.9959797,0.9988656,0.7567705,0.9954044,0.980235,0.9975523,0.7400623,0.9879718,0.9827495,0.1772904,0.999768,0.9895421,0.9932772,0.9918959,0.9065117,0.8772947,0.9907967,-0.04312624,0.02256595,-0.02513091,-0.03395827,0.1562599,-0.0004831327,-0.01546155,0.1403573,0.1202421,0.01352729,0.01002161,0.08908007,-0.06578498,-0.08923633,-0.2473486,0.2658969,-0.003916285,0.07709141,0.03208541,-0.1800004,-0.06533588,0.001904802,-0.0664412,0.01241222,0.05861169,0.05489706,-0.98271,0.01615651,0.1104858,-0.09525159,0.08913271,0.3421264,-0.3989206,0.1066695,-0.01488824,-0.02699706,-0.6279067,-0.06122172,0.1213197,0.02178765,0.672246,0.02785975,-0.1293502,0.05163603,-0.01012288,-0.02576916,-1.492072E-05,0.01532298,0.002186626,-0.02269929,0.08323532
0.9958868,0.9988664,0.7570205,0.9947284,0.9802017,0.9975201,0.7388365,0.9879548,0.9821433,0.1767354,0.999778,0.9892699,0.9932948,0.9916422,0.9054099,0.8791521,0.9904921,-0.04397703,0.0228018,-0.02594471,-0.03472269,0.1565676,-0.0001716537,-0.01567796,0.1420235,0.1241046,0.01336975,0.01080183,0.09160374,-0.06497302,-0.09159805,-0.2494628,0.2578225,-0.002405369,0.07771443,0.03143774,-0.1831979,-0.0716612,0.001556335,-0.06726587,0.00901535,0.0553407,0.05520402,-0.9828517,0.01536108,0.1108967,-0.09562395,0.08960364,0.3435035,-0.3997796,0.1075338,-0.01536196,-0.02752537,-0.6266462,-0.06461029,0.1211977,0.02070901,0.673642,0.02668397,-0.1301736,0.05087488,-0.009556332,-0.02560871,0.0003277515,0.0150593,0.002554707,-0.02820426,0.08576795
0.9957498,0.9988589,0.7575929,0.9932574,0.9801553,0.9974989,0.7363328,0.9878623,0.9809572,0.1757459,0.9997917,0.9887722,0.9934485,0.9909907,0.903982,0.8833754,0.9897173,-0.04535186,0.02310682,-0.02823659,-0.03566179,0.1571665,-8.72243E-05,-0.0166767,0.1452415,0.1319049,0.01291605,0.01231914,0.09653706,-0.06272633,-0.09679645,-0.252317,0.2401234,0.001465697,0.07850386,0.0302441,-0.1895258,-0.08392745,-0.0001243763,-0.06832058,0.001551842,0.04944246,0.05509763,-0.98312,0.01388183,0.1112456,-0.09552404,0.09143499,0.3451602,-0.4004134,0.1107873,-0.0162088,-0.028851,-0.6239677,-0.07158366,0.1208073,0.01812022,0.6764122,0.02425631,-0.1314853,0.04921141,-0.008494784,-0.02519289,0.0007777704,0.01440552,0.004147709,-0.04071593,0.0904643
0.995672,0.9988495,0.7583922,0.9915892,0.9805529,0.9974685,0.7334098,0.9879085,0.9798321,0.1751984,0.9998032,0.9883167,0.993566,0.9903333,0.9034635,0.8887287,0.9889087,-0.04626231,0.02355953,-0.0309511,-0.03704639,0.1556235,-5.579006E-05,-0.01794036,0.1470673,0.1393445,0.01254527,0.01346984,0.1009116,-0.06011855,-0.1021462,-0.2539849,0.2209592,0.006356638,0.07884412,0.0289048,-0.1959088,-0.0959,-0.002834078,-0.06947313,-0.006600917,0.04406025,0.05479273,-0.9832903,0.01247804,0.1114869,-0.09597109,0.09280281,0.3452497,-0.3979171,0.1142127,-0.01675238,-0.03015151,-0.6208889,-0.07862327,0.1195386,0.01517355,0.6795179,0.02160123,-0.1323256,0.04783633,-0.007517965,-0.02485514,0.001379949,0.01391893,0.006933577,-0.05477627,0.09473453
0.9956593,0.9988288,0.7590154,0.9897694,0.9811862,0.9973899,0.7287725,0.9861982,0.979203,0.1750531,0.9998139,0.9880943,0.9938359,0.9895813,0.9030998,0.8950445,0.9883633,-0.04667666,0.02403592,-0.03419868,-0.03838902,0.1528845,0.0001387894,-0.02321762,0.1587356,0.1440129,0.01216338,0.01422512,0.104519,-0.05659677,-0.1077085,-0.2555346,0.2007962,0.01146667,0.07864905,0.02762462,-0.2021839,-0.1075977,-0.005161194,-0.07122409,-0.02520087,0.04390118,0.05346873,-0.9833689,0.01123136,0.1102479,-0.09531153,0.09457022,0.3450099,-0.3922951,0.1149432,-0.0172693,-0.03162412,-0.6179383,-0.08547245,0.1177858,0.01185834,0.683898,0.01699455,-0.1325249,0.04684193,-0.006613062,-0.02431086,0.001643354,0.01357375,0.009001152,-0.06841665,0.09896768
0.9956572,0.9988183,0.7593327,0.988801,0.9814405,0.9973896,0.7275885,0.9861376,0.9791924,0.1750545,0.9998176,0.9880371,0.9939893,0.9891249,0.9028034,0.8975928,0.9880865,-0.0468308,0.02400409,-0.03578971,-0.03903697,0.1519663,-0.0003583059,-0.02449714,0.1597363,0.1450227,0.01198689,0.01457853,0.1060114,-0.05444986,-0.1106039,-0.2563367,0.1914789,0.01274276,0.07853025,0.02704856,-0.2052361,-0.1133495,-0.005934628,-0.07150994,-0.02943025,0.04177957,0.05184847,-0.9833928,0.010694,0.1094072,-0.09496365,0.09598719,0.3451664,-0.3899209,0.1152009,-0.01750998,-0.03246744,-0.6164504,-0.0888854,0.1168147,0.0100129,0.6849444,0.0164781,-0.1321454,0.0463783,-0.00615655,-0.02396685,0.001585126,0.0136082,0.009885483,-0.0749983,0.1012494
