Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
10.24233,6.576738,81.70309,1.67253,15.42252,11.2615,67.36781,31.29099,18.89649,154.5226,21.93979,19.82422,10.39364,15.56652,41.40958,31.25789, ,0.1568127,0.1118131,0.08815765,0.008915305,0.2482538,0.1566563,0.1005249,0.9957771,1.522139,0.2348938,0.1398869,1.499886,1.138474,1.009181,3.904831,6.198856, ,10.09913,-0.7011414,6.177085,0.5275158,7.269052,-1.571747,-13.20776,10.8878,0.3167021,-6.368225,-21.20966,18.024,5.153283,13.53622,41.32113,8.601253, ,-0.4306946,2.175637,-3.175842,-1.477966,1.412099,5.036432,27.60846,29.18806,7.407221,-154.5053,-5.71756,8.39487,-8.055115,3.920217,-0.5597839,17.23317, ,1.616322,-6.180542,-81.63062,-0.5849915,13.62809,9.883899,57.60469,-1.58194,-17.37305,0.4117022,0.4983757,1.40769,-4.462097,-6.18512,2.506426,26.08713
10.24203,6.57245,81.70873,1.67253,15.42003,11.27103,67.35782,31.28845,18.89857,154.5241,21.93703,19.82338,10.39048,15.56703,41.41122,31.258, ,0.0003070831,0.004288197,0.005638123,0,0.002492905,0.009532928,0.009986877,0.002531052,0.00207901,0.001480103,0.002765656,0.0008335114,0.003167152,0.00050354,0.001644135,0.0001029968, ,10.09867,-0.7046814,6.182832,0.5278732,7.269294,-1.568726,-13.20663,10.88836,0.3153848,-6.368896,-21.20587,18.02187,5.151976,13.53616,41.32272,8.601004, ,-0.4329224,2.17832,-3.180237,-1.477875,1.411066,5.040532,27.60742,29.18526,7.408424,-154.5069,-5.720856,8.397491,-8.052032,3.923017,-0.565094,17.23529, ,1.616625,-6.174805,-81.63617,-0.5852661,13.62517,9.893186,57.59441,-1.581116,-17.37485,0.412675,0.4958735,1.409315,-4.461426,-6.184448,2.503926,26.08604
10.03447,6.407015,81.85875,1.901598,15.17619,11.25154,67.44425,32.45171,17.25379,154.3223,22.01325,21.21224,8.915812,14.62896,45.57737,35.67509, ,0.2075548,0.1654353,0.1500168,0.2290682,0.2438459,0.01949215,0.08643341,1.163252,1.644787,0.2018433,0.07622337,1.388853,1.474663,0.9380665,4.166149,4.417099, ,9.873829,-0.7791748,5.915756,-0.07293701,7.010381,-1.775757,-12.203,11.2027,0.5824311,-6.494843,-21.32202,19.89573,4.618442,12.09876,45.48497,10.28182, ,-0.5016479,1.950111,-4.114502,-1.862701,1.084089,5.026871,26.95315,30.22641,6.132813,-154.3194,-5.525696,7.491035,-7.226288,3.232219,-2.531219,21.28755, ,1.676375,-6.066742,-81.80969,-0.3754272,13.49146,9.834435,58.45881,-2.119873,-16.09314,0.6987582,0.1157032,0.7838523,-2.755035,-7.244537,0.8372687,28.93875
10.03455,6.40188,81.86629,1.904066,15.17551,11.25482,67.4424,32.44917,17.25602,154.3233,22.01125,21.21087,8.928019,14.62987,45.57711,35.67472, ,7.915497E-05,0.005135059,0.007537842,0.00246799,0.0006732941,0.003274918,0.001853943,0.002540588,0.002231598,0.001037598,0.002002716,0.001371384,0.01220608,0.00091362,0.0002632141,0.000377655, ,9.873809,-0.7829285,5.922705,-0.07470703,7.010538,-1.773956,-12.20413,11.20323,0.5819432,-6.494812,-21.31873,19.89261,4.634067,12.09998,45.48448,10.2821, ,-0.5018616,1.95386,-4.120941,-1.864929,1.084643,5.028879,26.95322,30.22361,6.135523,-154.3204,-5.530548,7.495617,-7.232178,3.234977,-2.535736,21.29102, ,1.676697,-6.059662,-81.81714,-0.3761292,13.49066,9.837489,58.4562,-2.119049,-16.09454,0.697332,0.115777,0.7851462,-2.754089,-7.24292,0.8363824,28.93582
9.467173,6.413856,81.83815,2.979281,14.57877,11.60524,67.37596,35.03846,13.5427,154.2008,22.08198,23.51084,6.074244,12.46638,54.02715,39.58031, ,0.567378,0.01197624,0.02813721,1.075215,0.5967436,0.3504238,0.06643677,2.589298,3.713315,0.1225433,0.0707283,2.299978,2.853774,2.16349,8.450043,3.905598, ,9.28127,-1.18454,5.310055,-1.221405,6.490387,-1.781982,-10.8035,12.43236,1.049885,-6.500336,-21.52213,23.04918,2.577146,8.538671,53.83746,13.9607, ,-0.3625488,1.826498,-6.149078,-2.717194,0.6780821,5.274956,25.34352,32.3932,3.307806,-154.2414,-3.686432,4.766678,-5.49826,2.471083,-5.452301,24.62194, ,1.80472,-6.05246,-81.79059,0.08142246,13.08228,10.10478,59.72255,-2.85376,-13.06226,1.498945,-2.70636,0.8518453,-0.3363037,-8.567322,-3.004883,31.23345
9.03514,6.69908,81.48199,3.565578,14.25401,11.79229,67.37731,36.34769,11.51729,154.1929,21.23516,23.58853,5.074267,11.32121,57.29188,39.04474, ,0.4320326,0.2852244,0.356163,0.5862975,0.3247576,0.1870508,0.001350403,1.309223,2.025416,0.007873535,0.846817,0.0776844,0.9999776,1.145174,3.264732,0.5355721, ,8.851752,-1.333282,4.746341,-1.660339,6.156295,-1.910248,-10.13495,13.1953,1.181497,-6.324829,-20.63632,23.39781,1.393672,6.417592,57.20311,16.6754, ,-0.2400818,1.789596,-7.016449,-3.1474,0.5306448,5.320256,24.58238,33.44554,1.762782,-154.2575,-2.165466,3.069945,-4.869659,1.921838,-3.883972,22.70187, ,1.778726,-6.337769,-81.40872,0.2775399,12.87988,10.26508,60.31862,-3.11731,-11.30258,1.964242,-4.168304,0.8990079,0.2520741,-9.024719,-2.827667,30.95648
8.564526,7.094033,80.94652,4.065954,13.93811,11.92506,67.52077,37.61098,9.509044,154.2315,20.22345,23.50558,4.831463,10.42105,60.23219,37.87902, ,0.4706144,0.3949528,0.5354691,0.5003755,0.3158989,0.1327677,0.1434631,1.263294,2.008243,0.03857422,1.011705,0.08294868,0.2428036,0.9001551,2.940311,1.165718, ,8.392686,-1.442841,4.01511,-1.979492,5.753489,-2.224182,-9.38974,14.03002,1.205166,-6.14859,-19.47073,23.31858,0.3053148,4.129614,60.23053,19.86492, ,-0.1558228,1.671813,-7.763672,-3.533295,0.3603233,5.212935,23.92864,34.40537,0.1268991,-154.3176,-2.158234,3.041995,-4.772705,1.462209,-0.003448486,19.40457, ,1.690105,-6.763031,-80.82718,0.4282135,12.71359,10.39587,61.0232,-3.411407,-9.430389,2.415845,-4.694366,0.7700777,0.6739275,-9.405334,-0.4723816,29.74281
8.093216,7.51374,80.31606,4.445103,13.6406,11.9489,67.92477,28.85976,18.57596,154.2995,19.87763,24.01266,5.141253,9.966452,63.26643,35.60546, ,0.4713097,0.4197068,0.6304626,0.379149,0.2975149,0.02384377,0.4039993,8.751225,9.066915,0.06802368,0.3458195,0.5070858,0.3097892,0.4546032,3.034237,2.273563, ,7.936078,-1.527679,3.154969,-2.181427,5.211279,-2.665283,-8.63562,15.14181,1.33066,-5.997925,-18.81583,23.57559,-0.7311707,1.893117,63.16906,19.81678, ,-0.1105347,1.46249,-8.485321,-3.84613,0.1446339,4.919785,23.38723,24.85124,8.22649,-154.4042,-3.388306,4.696828,-4.983948,1.045019,4.697866,14.23804, ,1.577319,-7.22998,-80.12473,0.5371151,12.61606,10.44838,61.94028,2.538121,-16.52118,2.835281,-4.943237,0.9955969,1.061278,-9.712341,2.807633,28.78398
7.699398,7.877904,79.7383,4.699041,13.38744,11.93084,68.56361,28.00028,18.08558,154.352,19.59105,24.55455,5.655002,9.765094,65.70261,32.35246, ,0.3938184,0.3641644,0.5777588,0.2539387,0.2531605,0.01805973,0.6388397,0.8594742,0.4903812,0.05249023,0.2865791,0.5418835,0.5137496,0.2013578,2.436176,3.252998, ,7.558812,-1.614014,2.268028,-2.301727,4.513354,-3.12677,-7.929382,15.3725,1.748495,-5.881348,-18.23169,23.83399,-1.750061,-0.025177,65.36773,19.31153, ,-0.08172607,1.232392,-9.354919,-4.062653,-0.116333,4.579274,22.84489,23.68957,8.058775,-154.4703,-4.417725,6.080128,-5.206085,0.6000535,9.162599,8.67456, ,1.45827,-7.629517,-79.43738,0.6176792,12.60182,10.44413,63.07029,2.80023,-15.98761,3.165155,-5.022858,1.040129,1.429818,-9.746887,6.013874,26.14212
7.396282,8.182831,79.2384,4.843278,13.21191,11.83987,69.44474,26.90839,17.70825,154.322,19.2112,24.98738,6.247986,9.722228,67.48413,29.36175, ,0.3031154,0.3049264,0.4999008,0.1442366,0.1755295,0.09097385,0.8811264,1.09189,0.377327,0.0300293,0.3798561,0.432827,0.5929837,0.04286575,1.781525,2.990709, ,7.274176,-1.702667,1.36756,-2.405243,3.725198,-3.529999,-7.338745,15.47923,2.133157,-5.781891,-17.70453,24.11785,-2.585327,-1.631165,66.87235,18.74752, ,-0.05105591,0.9934168,-10.41241,-4.159637,-0.4279175,4.269008,22.23748,22.28655,7.845464,-154.4468,-4.920593,6.706739,-5.435425,0.06099442,12.85102,5.216586, ,1.335127,-7.957092,-78.77798,0.7045889,12.65704,10.33769,64.42355,2.891829,-15.5994,3.350492,-4.930695,0.7903022,1.806096,-9.58548,8.685472,22.9778
