Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
124.314,90.63041,119.6648,119.7756,114.3421,167.2292,120.0112,119.9314,125.8701,0,120.9782,120.9761,104.0982,119.741,120.9757,104.0983, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2.507974,-18.0849,-0.0008850098,0.01482764,0.1946084,18.08493,0.0008869514,-0.01412964,-12.46912,0.2035418,0.0008413267,-0.0008544922,0,-0.04852295,-0.0003051758,0.0005078462, ,-0.4538574,-89.66211,-0.3009644,-0.1200256,-9.766083,90.33521,0.3010052,0.1193154,-2.533997,-90,179.7968,-0.0001831055,-0.0002746582,-178.0719,0.0001424579,0.0001451358, ,10.41623,-0.89151,-0.07754517,-0.05050659,0.04181916,0.8906842,-0.07757568,-0.04901123,0.1205967,-90,1.282995,1.885294,-30.64862,1.280523,1.884869,-30.64859
124.314,90.63041,119.6648,119.7756,114.3421,167.2292,120.0112,119.9314,125.8701,0,120.9782,120.9761,104.0982,119.741,120.9757,104.0983, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2.507974,-18.0849,-0.0008850098,0.01482764,0.1946084,18.08493,0.0008869514,-0.01412964,-12.46912,0.2035418,0.0008413267,-0.0008544922,0,-0.04852295,-0.0003051758,0.0005078462, ,-0.4538574,-89.66211,-0.3009644,-0.1200256,-9.766083,90.33521,0.3010052,0.1193154,-2.533997,-90,179.7968,-0.0001831055,-0.0002746582,-178.0719,0.0001424579,0.0001451358, ,10.41623,-0.89151,-0.07754517,-0.05050659,0.04181916,0.8906842,-0.07757568,-0.04901123,0.1205967,-90,1.282995,1.885294,-30.64862,1.280523,1.884869,-30.64859
122.6018,94.43382,93.69785,116.1086,119.0266,167.694,160.1479,118.487,125.3088,3.924482,106.5635,119.449,110.2871,140.4505,124.0887,108.0786, ,1.712189,3.803406,25.96694,3.667076,4.684471,0.4647827,40.13673,1.444397,0.5613327,3.924482,14.41466,1.527054,6.18898,20.70943,3.113075,3.980309, ,5.46185,-18.08463,-4.17099,8.012368,-5.877197,18.08519,14.89375,-8.634308,-11.63101,0.5229573,0.007257614,5.967721,4.358612,0.8714007,-5.409454,-2.954834, ,-0.3224182,-89.68045,-80.50873,0.09168257,-8.792236,90.35353,76.28345,-0.3843994,-2.580627,-93.76138,-179.9864,1.567484,0.9583463,-176.3477,-1.475616,1.336362, ,10.39616,3.010407,2.919796,1.272864,1.221131,-2.999847,-18.32373,-10.65445,0.08358055,-88.95001,-25.64685,3.77668,-14.52988,33.71289,3.126398,-27.17932
122.829,93.84843,92.93626,115.935,118.8442,167.6199,160.5473,118.7644,125.2339,3.600752,108.5482,133.89,102.7529,134.276,137.68,103.3022, ,0.2271729,0.5853882,0.7615891,0.1735535,0.182457,0.07403564,0.3993225,0.2774811,0.07480621,0.32373,1.984634,14.44105,7.534286,6.174423,13.59123,4.77636, ,5.067221,-18.08478,-4.6745,7.978528,-5.670807,18.08504,14.65223,-8.61969,-11.5206,1.742655,2.092534,4.619143,1.125942,-0.458313,-4.925934,-0.6186218, ,-0.3399353,-89.67514,-80.40729,0.1386303,-8.850555,90.34824,76.64816,-0.3968506,-2.588623,-93.0607,178.0842,1.737946,-0.1324768,-179.3385,-1.749817,0.598695, ,10.39847,2.409855,2.078873,0.8779581,1.172248,-2.402618,-17.46674,-10.1409,0.07886039,-88.94193,-26.62561,26.53909,-32.37091,24.0243,25.02464,-34.20892
123.0764,93.20223,91.94154,115.6213,118.4679,167.5394,161.0224,119.1202,125.1381,3.186227,110.8694,135.3757,101.0522,124.1897,151.6823,100.907, ,0.2473755,0.6461945,0.9947205,0.3137512,0.3762512,0.08056641,0.4751587,0.3557205,0.09584808,0.414525,2.32119,1.485657,1.700706,10.08633,14.00229,2.395256, ,4.638422,-18.08487,-5.416077,8.053237,-5.220795,18.08495,14.28628,-8.592468,-11.38046,1.72278,1.939273,4.320608,0.6644205,-0.972168,-4.006744,0.5791104, ,-0.3589783,-89.67053,-80.33124,0.200576,-8.949005,90.34361,77.02834,-0.4096069,-2.600586,-92.5751,177.9539,1.557415,-0.5446167,179.2649,-1.407043,0.7712591, ,10.40108,1.746954,0.9706541,0.3202561,1.072812,-1.742584,-16.3017,-9.480194,0.07301704,-88.94043,-21.79303,28.69967,-36.10403,7.233994,46.31373,-39.27008
123.1747,92.95434,91.53278,115.4962,118.3345,167.5087,161.219,119.2724,125.0973,3.021545,111.7907,135.2865,100.5964,121.6422,154.8554,100.75, ,0.09831238,0.2478943,0.4087601,0.1250229,0.1334305,0.03062439,0.1966248,0.1522293,0.04077911,0.1646819,0.9213333,0.0892334,0.4557877,2.547539,3.173141,0.1569901, ,4.468287,-18.0849,-5.714783,8.06496,-5.061829,18.08493,14.12345,-8.586884,-11.32129,1.704992,1.858012,4.278691,0.5595793,-1.110809,-3.831909,0.7590373, ,-0.3665466,-89.66901,-80.30008,0.2243847,-8.985962,90.34211,77.17551,-0.4141235,-2.606171,-92.38104,177.8969,1.516314,-0.6316833,178.9903,-1.306061,0.8217772, ,10.40216,1.492642,0.5139655,0.0796978,1.038294,-1.489197,-15.82465,-9.205383,0.07056627,-88.94012,-19.91415,28.53943,-37.15131,2.76324,51.0055,-39.60626
123.2586,92.74591,91.17674,115.3956,118.2316,167.4831,161.3902,119.4041,125.0613,2.876349,112.5211,135.1227,100.2871,119.8769,156.8668,100.8026, ,0.08388519,0.2084274,0.356041,0.1005936,0.1029053,0.02563477,0.1711426,0.131752,0.03606415,0.1451957,0.7303696,0.1638031,0.3092575,1.765289,2.011398,0.05265045, ,4.323234,-18.0849,-5.971252,8.062564,-4.940826,18.08492,13.97304,-8.587097,-11.2692,1.679702,1.791555,4.248018,0.4828864,-1.203888,-3.723175,0.8401506, ,-0.3730164,-89.66788,-80.27649,0.243682,-9.015961,90.34097,77.29617,-0.4178162,-2.61142,-92.21219,177.8546,1.486575,-0.678833,178.8347,-1.248291,0.8529158, ,10.40309,1.278832,0.116163,-0.1264038,1.011454,-1.276093,-15.41208,-8.973145,0.06845405,-88.9397,-18.4371,28.26625,-37.89792,-0.3906555,53.96872,-39.45316
123.3231,92.58575,90.90227,115.3107,118.1525,167.4635,161.5259,119.5144,125.0336,2.766768,113.0885,134.997,100.0514,118.5476,158.4195,100.8431, ,0.06453705,0.1601563,0.2744751,0.08491516,0.07905579,0.01963806,0.1356812,0.1102295,0.02768707,0.1095815,0.5674515,0.1256256,0.2357483,1.329277,1.552658,0.04048157, ,4.211768,-18.08493,-6.16745,8.06079,-4.847839,18.08491,13.85868,-8.587158,-11.22919,1.660281,1.741403,4.224239,0.4235493,-1.281799,-3.643982,0.9024293, ,-0.3779602,-89.66699,-80.25058,0.259236,-9.039032,90.3401,77.39465,-0.4200745,-2.615448,-92.08243,177.8215,1.464071,-0.7149048,178.7128,-1.20163,0.8768424, ,10.40385,1.114523,-0.1919556,-0.2996521,0.9907327,-1.112335,-15.09277,-8.779968,0.06681491,-88.93942,-17.30215,28.05634,-38.4715,-2.813568,56.2456,-39.33545
123.4026,92.39034,90.55609,115.2001,118.0421,167.4396,161.6983,119.6403,124.987,2.635196,113.7909,134.7009,99.79789,117.108,159.9549,100.9886, ,0.07942963,0.1954193,0.3461761,0.110672,0.1104126,0.02384949,0.1724396,0.1258926,0.04658508,0.1315711,0.7024078,0.2961731,0.2534714,1.439636,1.535461,0.1454544, ,4.074603,-18.08493,-6.41922,8.071743,-4.715179,18.0849,13.70232,-8.577576,-11.16144,1.640028,1.675305,4.223833,0.3856934,-1.38092,-3.575378,0.9492353, ,-0.3840637,-89.66611,-80.22318,0.2771349,-9.068939,90.33919,77.51066,-0.425354,-2.621826,-91.92154,177.7836,1.452902,-0.7457886,178.5943,-1.156433,0.9017153, ,10.40476,0.9140415,-0.5812683,-0.5101318,0.9621428,-0.912384,-14.68875,-8.546936,0.06407853,-88.93973,-15.90115,27.59357,-39.08289,-5.462219,58.48418,-38.96118
123.4863,92.18606,90.18432,115.0772,117.9141,167.4148,161.8849,119.7648,124.9268,2.501714,114.5364,134.2627,99.5638,115.7662,161.2334,101.2286, ,0.08370209,0.204277,0.3717728,0.122879,0.1279755,0.02479553,0.1865997,0.1245804,0.06018829,0.1334822,0.7454987,0.4381256,0.2340851,1.341728,1.278458,0.2400589, ,3.930171,-18.08493,-6.693512,8.095184,-4.559174,18.0849,13.5236,-8.558899,-11.07361,1.622001,1.601933,4.249381,0.377503,-1.486816,-3.527435,0.9716801, ,-0.3905029,-89.66534,-80.19714,0.294544,-9.101776,90.33842,77.62779,-0.4328003,-2.629791,-91.75104,177.7457,1.45552,-0.7662354,178.4997,-1.120758,0.9236175, ,10.40572,0.704488,-1.000488,-0.7304077,0.9292056,-0.7033081,-14.2536,-8.304932,0.06057355,-88.94061,-14.42221,26.92319,-39.64206,-7.953094,60.33696,-38.36179
