LeftUpLeg_Q_w,LeftUpLeg_Q_x,LeftUpLeg_Q_y,LeftUpLeg_Q_z,LeftLeg_Q_w,LeftLeg_Q_x,LeftLeg_Q_y,LeftLeg_Q_z,LeftFoot_Q_w,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftShoulder_Q_w,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftArm_Q_w,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftForeArm_Q_w,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftHand_Q_w,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,Hip_Q_w,Hip_Q_x,Hip_Q_y,Hip_Q_z,Spine_Q_w,Spine_Q_x,Spine_Q_y,Spine_Q_z,Head_Q_w,Head_Q_x,Head_Q_y,Head_Q_z,RightShoulder_Q_w,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightArm_Q_w,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightForeArm_Q_w,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightHand_Q_w,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightUpLeg_Q_w,RightUpLeg_Q_x,RightUpLeg_Q_y,RightUpLeg_Q_z,RightLeg_Q_w,RightLeg_Q_x,RightLeg_Q_y,RightLeg_Q_z,RightFoot_Q_w,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z
0.9871331,-0.1229333,-0.1021814,-0.00383248,0.9726588,0.1720837,0.1534642,0.02776259,0.9331672,0.1422451,-0.3238793,0.06377733,0.9973847,-0.03752481,0.05458605,0.0289136,0.8045505,-0.02096787,-0.3500692,0.4792813,0.7377209,0.2329686,0.5022064,0.3863706,0.9637202,0.04798893,0.2411382,-0.1038888,0.8491541,0.07404489,0.5216191,0.03698814,0.9977102,0.01445875,-0.06562728,0.007642588,0.9770618,-0.006049546,-0.2110139,0.02805089,0.9967661,-0.01963405,0.07463804,-0.02238517,0.8054757,0.09917733,0.06219744,-0.5809513,0.8196115,0.04424711,-0.546794,-0.1652137,0.9699994,-0.1746124,-0.1564026,-0.06442032,0.982791,-0.1432526,-0.1165838,0.002961196,0.8791827,0.3346753,0.333829,-0.05990339,0.8865346,0.09736191,-0.2752199,-0.3589306
0.9859989,-0.1211789,-0.1142912,0.007704536,0.9683251,0.1945822,0.1557261,0.01528487,0.947414,0.1016042,-0.3028282,0.01945306,0.9973279,-0.03595264,0.05655064,0.02909578,0.8055835,-0.02021267,-0.3348385,0.4883747,0.7388486,0.2209308,0.5060757,0.386238,0.9626635,0.05540121,0.2437512,-0.1038998,0.8575327,0.07259689,0.5075496,0.04196098,0.9976253,0.01348938,-0.06717491,0.007031615,0.9755745,-0.006568941,-0.2175369,0.02981659,0.996555,-0.0204576,0.07760226,-0.02091638,0.8071986,0.09911053,0.06256077,-0.5785272,0.8199886,0.04793889,-0.5439236,-0.1716616,0.9696833,-0.1743401,-0.1580466,-0.06588752,0.9815427,-0.15133,-0.1156077,0.01755328,0.870626,0.3721965,0.312975,-0.0743423,0.8906047,0.08255278,-0.2763043,-0.3516595
0.9856529,-0.124651,-0.1137931,0.001343316,0.9649446,0.2067995,0.1600234,0.02254841,0.9484192,0.0710412,-0.3087223,0.01203454,0.9972427,-0.03601151,0.05765579,0.02976487,0.8071203,-0.02009013,-0.3265094,0.4914721,0.7391561,0.2145485,0.5075402,0.3873244,0.9620259,0.05986632,0.2453675,-0.1035227,0.8613958,0.07183859,0.5008657,0.04438556,0.9975895,0.01306874,-0.06778435,0.007057329,0.9747026,-0.007690543,-0.2213006,0.03035994,0.9965228,-0.02138699,0.07776081,-0.02093096,0.8089895,0.09964156,0.0638383,-0.5757883,0.8205161,0.04929122,-0.5420477,-0.1746659,0.9694784,-0.1738461,-0.1595194,-0.06665445,0.9799284,-0.1561288,-0.1210717,0.02656677,0.8651463,0.3921988,0.299974,-0.08784984,0.8991423,0.07006447,-0.2645706,-0.3415209
0.9857058,-0.1253642,-0.1124761,-0.004125162,0.9623818,0.2119798,0.1674867,0.02887992,0.9480481,0.04365003,-0.3145641,0.01867744,0.9970611,-0.03785426,0.05909057,0.03073396,0.809647,-0.01931859,-0.3182314,0.4927752,0.7394628,0.2081884,0.5086498,0.3887517,0.9613546,0.06483397,0.2469303,-0.10305,0.8652652,0.07121234,0.4940617,0.04634675,0.9975566,0.0124743,-0.06831139,0.007665921,0.9738165,-0.009249229,-0.2250902,0.03050002,0.9964193,-0.02428322,0.07787687,-0.0222288,0.8116264,0.1027379,0.06632432,-0.5712343,0.8213953,0.04964963,-0.5398003,-0.1773708,0.9691824,-0.1733976,-0.1613871,-0.0676243,0.977839,-0.1615439,-0.12806,0.03654138,0.8589472,0.4117163,0.2868635,-0.1020229,0.9078931,0.05815133,-0.2478904,-0.3330151
0.9846926,-0.1243474,-0.1208261,-0.01786863,0.9513491,0.2170965,0.2139094,0.04524126,0.94639,-0.002976434,-0.3230124,-0.0004152414,0.9962214,-0.04865792,0.06507356,0.0306721,0.8170782,-0.01429222,-0.3008724,0.4915839,0.7414895,0.1959667,0.5098094,0.389724,0.9600696,0.07455561,0.2491034,-0.1032247,0.8752511,0.07269998,0.47589,0.04668082,0.9975894,0.009342754,-0.06773677,0.01183014,0.9728977,-0.01159626,-0.2293484,0.02711074,0.9955575,-0.034142,0.08216085,-0.03080871,0.8196597,0.1150945,0.07150818,-0.5565949,0.8255786,0.04812219,-0.5324189,-0.1806498,0.9683238,-0.1731448,-0.1655656,-0.07041301,0.9738277,-0.1745312,-0.1344352,0.05590914,0.8463946,0.4449506,0.2674587,-0.1187475,0.9211385,0.04402767,-0.2194808,-0.3184238
0.9882413,-0.1245428,-0.08774523,-0.01300048,0.9443163,0.2233717,0.2370352,0.04675517,0.9388283,-0.05354284,-0.3401561,-0.005345199,0.9955716,-0.04540112,0.07497178,0.03398915,0.8255112,-0.008887805,-0.2910976,0.4834404,0.7282767,0.1915265,0.5334051,0.3852398,0.9593463,0.0777097,0.2500824,-0.105237,0.8872332,0.07793687,0.4525941,0.0436086,0.9977319,0.004826779,-0.06525289,0.015807,0.9728234,-0.01314166,-0.2298668,0.02455847,0.9952355,-0.03326005,0.08384378,-0.03701765,0.8276749,0.1160066,0.07387645,-0.5440947,0.8338559,0.04783849,-0.5196477,-0.1798949,0.9676853,-0.1740295,-0.1672346,-0.07301674,0.9692091,-0.1884781,-0.140925,0.07245716,0.8334856,0.4678078,0.2686257,-0.1195741,0.9280729,0.04687863,-0.2141095,-0.3010655
0.988439,-0.1384953,-0.05979571,-0.01523105,0.9413393,0.2333755,0.2373035,0.05570693,0.9337869,-0.07494513,-0.3498364,-0.006312957,0.9957851,-0.03892319,0.07622886,0.03295937,0.83014,-0.01849274,-0.2689813,0.4880314,0.7285751,0.1908655,0.5379866,0.3785751,0.9595248,0.07661922,0.2487943,-0.1074386,0.8917049,0.0831465,0.4431555,0.03952443,0.9976974,0.002629813,-0.06527251,0.01823727,0.9729058,-0.01708884,-0.2292293,0.02482703,0.9954204,-0.03073822,0.08206949,-0.03818421,0.8305975,0.1100016,0.07538477,-0.5406706,0.8391287,0.04983142,-0.5111712,-0.1791195,0.9677161,-0.1741281,-0.1667487,-0.0734836,0.9654826,-0.1965056,-0.1511932,0.07980949,0.8278504,0.474381,0.2752765,-0.1176828,0.9302685,0.05008636,-0.2167125,-0.2917663
0.9888936,-0.1466239,-0.01810049,-0.0162287,0.9345205,0.2455508,0.2485014,0.06799547,0.9228348,-0.1025921,-0.3711145,-0.01117833,0.9957793,-0.03889158,0.0751006,0.03565074,0.845035,-0.03585837,-0.2284117,0.4821391,0.7234395,0.1904896,0.5489247,0.3728682,0.961287,0.07495269,0.2405034,-0.1116584,0.9030054,0.08197271,0.4201196,0.03689715,0.9978112,0.008015395,-0.06107328,0.02405701,0.9724561,-0.02973509,-0.2298895,0.02440979,0.9960051,-0.02930923,0.07459091,-0.03938203,0.8323702,0.100231,0.08310648,-0.5387086,0.8496949,0.05511651,-0.4926575,-0.1796368,0.9684504,-0.1711991,-0.1663754,-0.07151111,0.9609555,-0.1974871,-0.1686009,0.09558833,0.8149764,0.4803391,0.2982393,-0.1270475,0.9370579,0.05596844,-0.2282551,-0.2582437
0.990076,-0.139477,-0.006935892,-0.01573741,0.93198,0.2461188,0.2572148,0.06840632,0.9187151,-0.110887,-0.3787857,-0.01371782,0.9959607,-0.03885611,0.073886,0.03306617,0.8501436,-0.04626979,-0.2093273,0.4809337,0.7208219,0.1916308,0.5513626,0.3737551,0.9618712,0.07658568,0.2376049,-0.1117245,0.9096049,0.07784113,0.4061883,0.03963277,0.9978777,0.01312761,-0.05833635,0.02578047,0.9723784,-0.03602995,-0.2293836,0.02377711,0.9960639,-0.02955946,0.07232071,-0.04186653,0.8333548,0.09783228,0.08782336,-0.5368758,0.855112,0.05644909,-0.4822685,-0.1816978,0.969227,-0.1667798,-0.1673575,-0.06910223,0.9596903,-0.195216,-0.1735339,0.1037851,0.805203,0.4840862,0.3129865,-0.1390979,0.941151,0.05637892,-0.2375613,-0.233711
0.9902387,-0.1384235,-0.002069787,-0.01618213,0.9269277,0.2513268,0.2711439,0.06419443,0.9176999,-0.1208284,-0.3780234,-0.0180485,0.9959587,-0.04181945,0.07246437,0.03265588,0.8553858,-0.07124457,-0.1588371,0.487863,0.7580419,0.1977788,0.491807,0.3799763,0.9455401,0.1034279,0.285245,-0.1178638,0.9204093,0.0819592,0.3798777,0.0426903,0.9980103,0.01478863,-0.05500501,0.02703931,0.9728806,-0.04282827,-0.2262088,0.02233174,0.9959125,-0.03125454,0.07202575,-0.04465311,0.8342183,0.09876014,0.09530836,-0.5340812,0.8663563,0.05560496,-0.4605815,-0.1849309,0.9710788,-0.1541824,-0.1711757,-0.06271229,0.9564054,-0.1980312,-0.1838463,0.1107833,0.822054,0.4775664,0.2862321,-0.1192839,0.9430659,0.04972827,-0.2143659,-0.2494015
0.9896997,-0.1419717,-0.005647453,-0.01751065,0.923333,0.2565742,0.2793345,0.05998456,0.9203451,-0.1234401,-0.3707508,-0.01646807,0.9960178,-0.04177204,0.07195331,0.03203664,0.8565556,-0.06442771,-0.1380999,0.4930416,0.7334003,0.1782788,0.5411718,0.3707747,0.9591696,0.1009103,0.2395319,-0.1115136,0.9254475,0.08549719,0.3664278,0.04436102,0.998109,0.01442101,-0.05350967,0.02659508,0.9732852,-0.04337716,-0.2244081,0.02180226,0.9958159,-0.03250012,0.0727749,-0.04470276,0.8340975,0.1005642,0.09968466,-0.5331334,0.8717688,0.05618747,-0.4501683,-0.1849615,0.9717156,-0.1484694,-0.1737189,-0.05956001,0.9551723,-0.2005946,-0.186559,0.1122651,0.8150349,0.4785971,0.301419,-0.1257357,0.9472582,0.04201924,-0.2239272,-0.2253729
0.9883178,-0.1495413,-0.01587524,-0.02476366,0.9137696,0.262731,0.3050594,0.05418754,0.9259363,-0.1191292,-0.358247,-0.01044916,0.9961503,-0.03981132,0.07232631,0.02947135,0.8560652,-0.04587547,-0.09946955,0.5051273,0.7328057,0.152257,0.5563211,0.3609994,0.9561077,0.12349,0.240123,-0.113795,0.9348481,0.09103727,0.339737,0.04847794,0.9982851,0.01437972,-0.05107322,0.02473233,0.9740251,-0.04143449,-0.2216124,0.02112646,0.9957175,-0.03363264,0.0744314,-0.04330691,0.8334644,0.1032798,0.1088556,-0.531809,0.881249,0.06021069,-0.4314245,-0.1834335,0.9722621,-0.1417349,-0.1781322,-0.0537264,0.954499,-0.2068348,-0.1851883,0.1088867,0.8391063,0.451041,0.286653,-0.1014531,0.9508792,0.04846144,-0.2041543,-0.2275988
0.9940753,-0.04272282,-0.09994093,0.0009429492,0.9626446,0.03833937,0.2632933,-0.05022041,0.9198433,-0.05829531,-0.3797897,0.07905506,0.9981382,-0.04438448,0.04005091,0.01208103,0.784549,0.01768342,-0.2477102,0.5681636,0.9919493,0.08526931,0.07774507,0.05216837,0.9953985,0.06254042,0.06883899,-0.02306363,0.796728,0.06240486,0.6000091,-0.03632055,0.9994555,0.01664538,-0.02842983,-0.001875684,0.9534529,0.03151208,0.2979005,-0.03449263,0.9978009,0.005028274,0.05366638,-0.03857561,0.8369249,0.02901153,-0.1487519,-0.5259163,0.9309039,0.006165784,-0.3354878,-0.1443191,0.9481611,-0.292352,-0.1215358,-0.02738578,0.9229951,-0.2152312,-0.3182814,0.02127231,0.9598514,0.2091138,0.1815537,-0.04466525,0.9762745,-0.1011267,-0.1719963,-0.08413509
0.9953375,-0.04074068,-0.08728508,-0.0049824,0.9706622,0.03807428,0.2333125,-0.04393752,0.9191093,-0.05986546,-0.382025,0.07557267,0.9981451,-0.04325102,0.04123256,0.01164348,0.7887623,0.0224297,-0.2286844,0.5701355,0.9922041,0.07995877,0.08151561,0.04992983,0.9954681,0.06196874,0.067234,-0.02613095,0.7830347,0.06288727,0.6177526,-0.03582658,0.9994658,0.01661848,-0.0279238,-0.00349607,0.955444,0.03117063,0.2918602,-0.03119013,0.9955435,0.001719143,0.08467665,-0.04147443,0.8335946,0.04045565,-0.1472613,-0.5308462,0.9312407,0.004072424,-0.3329386,-0.1480745,0.9475576,-0.2935971,-0.1244655,-0.02106506,0.9275852,-0.2223475,-0.2994156,0.0223037,0.9535989,0.2159374,0.204518,-0.04682662,0.9720024,-0.1118014,-0.1789315,-0.1034184
0.9956578,-0.03802668,-0.08469606,-0.006792888,0.974071,0.03616786,0.2192386,-0.04256736,0.919372,-0.0602887,-0.3817201,0.07355303,0.9981613,-0.04322092,0.04095184,0.01135851,0.7911137,0.0243961,-0.2187983,0.5706762,0.9922677,0.07723406,0.08368986,0.04935491,0.9953941,0.06237839,0.06713046,-0.02816451,0.7757218,0.06293742,0.6269341,-0.03533075,0.9994537,0.01682928,-0.02812363,-0.004270495,0.9566314,0.03076456,0.2881649,-0.02951076,0.9954852,0.001210912,0.08537409,-0.04146065,0.8336131,0.03630431,-0.1359021,-0.5341367,0.9316496,0.003351841,-0.3304788,-0.1510022,0.9468725,-0.2953655,-0.1259596,-0.01804969,0.9303592,-0.2254465,-0.2883946,0.02083583,0.9497808,0.2195943,0.2183922,-0.0447176,0.9691838,-0.1163087,-0.1852521,-0.1132995
0.9959591,-0.03556413,-0.08213982,-0.007338268,0.9772189,0.03432968,0.2051433,-0.04220049,0.9195034,-0.06109521,-0.3816528,0.07156844,0.9981498,-0.04398659,0.04047934,0.01112045,0.7934772,0.02602671,-0.2096792,0.5707462,0.9922248,0.07476005,0.08638162,0.04938686,0.9952737,0.0626714,0.06768914,-0.03034506,0.7682777,0.06315266,0.6360219,-0.03517562,0.9994389,0.01688916,-0.02849798,-0.00496199,0.9578674,0.03011947,0.2842518,-0.02799742,0.9954486,0.000674024,0.08581218,-0.04144826,0.8338418,0.03339344,-0.1251946,-0.5365809,0.9320527,0.001932263,-0.328154,-0.1535875,0.9459493,-0.2980306,-0.1269745,-0.01534022,0.9328789,-0.2287022,-0.2776313,0.01879106,0.9458101,0.2232663,0.232056,-0.04177909,0.9665473,-0.1186562,-0.1920387,-0.1217717
0.9963241,-0.03281671,-0.07881241,-0.007069835,0.9813318,0.03186231,0.1850118,-0.04175445,0.9177191,-0.06285149,-0.3865496,0.0664888,0.9981127,-0.04544755,0.03986052,0.01080128,0.7979373,0.02640973,-0.1949063,0.5697458,0.9916564,0.07001787,0.09465998,0.05248467,0.995034,0.06099439,0.07069048,-0.03449273,0.7534223,0.0641626,0.6533911,-0.03630738,0.9994199,0.01599827,-0.02943352,-0.006129089,0.9603301,0.02840843,0.2762736,-0.02514246,0.9953924,-6.11404E-05,0.08659459,-0.04117338,0.8347928,0.03170069,-0.106944,-0.5391466,0.9331673,-0.002639622,-0.3234596,-0.1567345,0.9433438,-0.306242,-0.1272351,-0.01138404,0.9363737,-0.2360923,-0.2591791,0.01705746,0.9390075,0.2307008,0.2519772,-0.03936394,0.9617732,-0.1336173,-0.196841,-0.1356188
0.9962949,-0.02993493,-0.08042861,-0.005624056,0.9831316,0.02772714,0.1758312,-0.04203468,0.9144702,-0.06436174,-0.3946201,0.06226458,0.9980551,-0.04603047,0.04044836,0.01145334,0.8011091,0.020771,-0.185883,0.5685422,0.9903492,0.06555063,0.1067756,0.05925053,0.994853,0.05524494,0.07618015,-0.03757894,0.7396368,0.06511192,0.6687292,-0.03871926,0.9994265,0.01436386,-0.02976564,-0.007380516,0.9627109,0.02611204,0.2683448,-0.02229465,0.9953208,-0.000487112,0.08777127,-0.0404049,0.8365939,0.03398896,-0.09235932,-0.538911,0.934939,-0.006868452,-0.3179964,-0.1572265,0.9401805,-0.3162624,-0.1262759,-0.009651121,0.9372768,-0.2457142,-0.2462463,0.0223479,0.9342787,0.2404136,0.2590946,-0.04684739,0.9619055,-0.1367946,-0.1931777,-0.1367756
