Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
125.5799,88.04386,77.30789,110.1799,115.0758,166.9348,169.2555,124.5809,121.9196,3.209725,124.118,147.2596,99.99798,105.0821,140.3018,102.4684, ,0.05429077,0.1346817,0.1979904,0.08758545,0.02979279,0.01483154,0.1294556,0.09706879,0.05335236,0.08591533,1.771217,2.278885,0.1526031,0.5084915,0.08288574,0.2596436, ,0.353125,-18.08514,-14.28046,8.626137,-0.8616638,18.08465,5.424959,-7.943024,-6.888,-1.317535,0.6291552,2.567347,-0.2216492,-1.145752,-5.287537,-0.4930115, ,-0.550293,-89.67065,-76.96082,0.4097681,-9.692047,90.34377,80.37364,-0.211731,-3.38324,-87.39038,-177.6245,0.8434597,-0.7984619,-176.3991,-1.789337,0.506053, ,10.43511,-3.545502,-16.41147,-9.692963,0.2251546,3.549979,1.0882,0.2117701,-0.03009033,-88.93851,8.221125,45.46574,-39.07385,-22.21088,28.61708,-35.89899
125.5294,88.16914,77.49357,110.2669,115.1035,166.9486,169.1319,124.4844,121.9693,3.130961,122.4872,149.3897,99.85656,105.5607,140.379,102.2296, ,0.05049896,0.1252747,0.1856766,0.0870285,0.02771759,0.01382446,0.1236267,0.09649658,0.04967499,0.07876348,1.630737,2.130066,0.1414185,0.4786453,0.07725525,0.2387695, ,0.4386399,-18.08511,-14.20035,8.616575,-0.901001,18.0847,5.572192,-7.937378,-6.954285,-1.314453,0.8087417,2.371535,-0.3405762,-1.139252,-5.260651,-0.4077148, ,-0.5464478,-89.6698,-77.04486,0.4135736,-9.688873,90.3429,80.3548,-0.2257385,-3.364838,-87.48602,-177.426,0.6948147,-0.8346863,-176.3555,-1.76651,0.563755, ,10.43429,-3.416931,-16.17377,-9.533966,0.2320474,3.420861,0.8533978,0.07139082,-0.0305481,-88.93817,5.581182,48.48967,-39.47125,-21.21564,28.74435,-36.50848
125.4724,88.30909,77.70998,110.3585,115.1357,166.9641,168.9899,124.3953,122.044,3.035502,121.0263,151.1185,99.82755,106.0756,140.3057,102.0005, ,0.05706024,0.1399536,0.2164154,0.09163666,0.03216553,0.01553345,0.1419678,0.08913422,0.07472229,0.09545946,1.460938,1.728867,0.02901459,0.5148239,0.07336426,0.2290573, ,0.5353227,-18.08508,-14.10083,8.607723,-0.9463501,18.08473,5.748805,-7.951782,-7.057098,-1.302002,0.9722,2.220252,-0.4237061,-1.130524,-5.233459,-0.3292847, ,-0.5421143,-89.66898,-77.13141,0.4180073,-9.684845,90.34207,80.33998,-0.2401123,-3.341248,-87.59772,-177.2799,0.5755389,-0.8613586,-176.3133,-1.742096,0.6047431, ,10.43337,-3.273346,-15.89865,-9.366089,0.2400178,3.27675,0.5841844,-0.07650757,-0.03036499,-88.93823,3.169626,50.93069,-39.57101,-20.16492,28.64697,-37.07507
125.4052,88.47285,77.96956,110.4649,115.174,166.9824,168.8198,124.2998,122.1432,2.919567,119.5408,152.7468,99.87182,106.6694,140.1227,101.756, ,0.06719208,0.1637573,0.2595749,0.1063232,0.03834534,0.01826477,0.1701202,0.09554291,0.0991745,0.1159353,1.485497,1.628235,0.04427338,0.593811,0.1829834,0.244545, ,0.6492183,-18.08505,-13.97849,8.598407,-1.000244,18.08477,5.962667,-7.981293,-7.194916,-1.281921,1.141045,2.083244,-0.4906921,-1.119812,-5.203125,-0.2477722, ,-0.5370178,-89.66809,-77.23001,0.4229873,-9.67984,90.34119,80.32329,-0.2560425,-3.311798,-87.73145,-177.1557,0.4657677,-0.8842773,-176.2679,-1.7146,0.6383394, ,10.43229,-3.105255,-15.5701,-9.170471,0.2494964,3.108142,0.2639118,-0.2486877,-0.02975464,-88.93851,0.6734089,53.21867,-39.47873,-18.97211,28.3875,-37.66885
125.3415,88.62806,78.21722,110.5717,115.2104,166.9998,168.655,124.2027,122.2372,2.811391,118.1499,154.2941,99.91396,107.2388,139.9492,101.5266, ,0.06364441,0.1552124,0.2476654,0.1068039,0.03636169,0.01734924,0.1648102,0.0970993,0.09396362,0.1081755,1.390923,1.547302,0.04213715,0.5694199,0.1734924,0.2293549, ,0.7571437,-18.08502,-13.86359,8.589505,-1.0513,18.0848,6.164566,-8.009277,-7.3255,-1.262848,1.306367,1.959358,-0.5541077,-1.110748,-5.174164,-0.170166, ,-0.5321655,-89.6673,-77.32834,0.4271194,-9.67514,90.34038,80.30046,-0.2713013,-3.283905,-87.85815,-177.0399,0.3579075,-0.9060364,-176.2252,-1.688965,0.669883, ,10.43129,-2.946014,-15.25684,-8.972809,0.2584726,2.948363,-0.04180908,-0.4225769,-0.02929688,-88.93878,-1.691681,55.38721,-39.39117,-17.84167,28.14161,-38.23145
125.2731,88.79492,78.48569,110.6927,115.2495,167.0184,168.474,124.0913,122.338,2.697143,116.6824,155.9456,99.96368,107.8578,139.7578,101.2844, ,0.06838989,0.1668625,0.2684631,0.1209946,0.03916931,0.0186615,0.1809845,0.1113968,0.1008301,0.1142478,1.467537,1.651474,0.04972839,0.6189957,0.1914368,0.2421799, ,0.8732151,-18.08499,-13.7406,8.579876,-1.106293,18.08483,6.38107,-8.038849,-7.465546,-1.242523,1.489177,1.834227,-0.6213684,-1.101959,-5.143829,-0.08804321, ,-0.5269775,-89.66638,-77.43878,0.4308615,-9.670044,90.33947,80.26882,-0.2878418,-3.253937,-87.99448,-176.9194,0.2393942,-0.9291687,-176.1796,-1.662323,0.7029483, ,10.43024,-2.77478,-14.91757,-8.747681,0.268129,2.776625,-0.3731079,-0.6206055,-0.02896118,-88.93915,-4.219971,57.69643,-39.28604,-16.62704,27.86938,-38.83215
125.1923,88.98786,78.81776,110.8201,115.2986,167.0402,168.2631,123.9624,122.4454,2.568408,115.3469,157.1988,100.2009,108.5765,139.3326,101.0809, ,0.08082581,0.1929398,0.3320694,0.1274567,0.04909515,0.02182007,0.2108307,0.12883,0.1073685,0.1287351,1.335411,1.253281,0.2371826,0.7186813,0.4251404,0.2034988, ,1.010432,-18.08496,-13.57639,8.570951,-1.174194,18.08485,6.648149,-8.048981,-7.611572,-1.22525,1.676125,1.752147,-0.6624756,-1.086975,-5.151459,-0.06015015, ,-0.520813,-89.66565,-77.54968,0.4358791,-9.662567,90.33875,80.24534,-0.3040771,-3.220184,-88.15683,-176.8372,0.1518502,-0.9454041,-176.1278,-1.654236,0.7196668, ,10.42896,-2.576782,-14.50262,-8.511108,0.2802035,2.578143,-0.7695923,-0.8285828,-0.02746582,-88.94,-6.592102,59.45237,-38.70578,-15.2402,27.22198,-39.36124
125.1129,89.17757,79.14619,110.9522,115.3469,167.0617,168.0517,123.8286,122.5509,2.445387,114.0538,158.4329,100.4364,109.2918,138.9153,100.8826, ,0.07937622,0.1897125,0.3284302,0.1320496,0.04824829,0.02148438,0.2114258,0.1338043,0.1055298,0.1230211,1.293129,1.234085,0.2355118,0.7153778,0.4172668,0.198349, ,1.145323,-18.08493,-13.41574,8.562003,-1.240875,18.08488,6.909706,-8.059021,-7.755066,-1.208313,1.863669,1.675196,-0.7026672,-1.073639,-5.158905,-0.03253174, ,-0.5147705,-89.66495,-77.66333,0.4399124,-9.655243,90.33803,80.21357,-0.3200073,-3.187012,-88.31644,-176.7607,0.06413675,-0.9613342,-176.0773,-1.646393,0.735873, ,10.42774,-2.382111,-14.09305,-8.264862,0.29204,2.383039,-1.162079,-1.045166,-0.02618408,-88.94086,-8.923584,61.17862,-38.13535,-13.87695,26.58554,-39.88132
125.035,89.36384,79.47057,111.0884,115.3943,167.0828,167.8401,123.6903,122.6545,2.328985,112.8041,159.6463,100.6698,110.0026,138.5064,100.6895, ,0.07789612,0.186264,0.3243866,0.1362228,0.04741669,0.02111816,0.2116241,0.1383667,0.1036301,0.1164017,1.249664,1.213333,0.233429,0.7107315,0.4089355,0.1931, ,1.27776,-18.08493,-13.25882,8.553169,-1.306366,18.0849,7.165482,-8.068939,-7.895996,-1.19165,2.051325,1.603304,-0.7420349,-1.061951,-5.166077,-0.005340576, ,-0.5088501,-89.66422,-77.77936,0.4429129,-9.648071,90.33731,80.17397,-0.3355408,-3.154449,-88.47314,-176.6902,-0.0234375,-0.9770203,-176.028,-1.638763,0.7515404, ,10.42656,-2.19101,-13.68927,-8.009613,0.3036701,2.191489,-1.550079,-1.269806,-0.02508545,-88.94171,-11.2121,62.87344,-37.57532,-12.5386,25.96079,-40.39191
124.9398,89.58108,79.8699,111.2462,115.4544,167.1077,167.5879,123.5273,122.7757,2.190073,111.8247,160.1617,100.728,110.889,137.854,100.5172, ,0.09521484,0.2172394,0.3993225,0.1577682,0.06014252,0.02482605,0.2522125,0.1629562,0.1212158,0.138912,0.9794846,0.5154877,0.05821228,0.8864594,0.6523743,0.172348, ,1.439767,-18.0849,-13.0517,8.550349,-1.388641,18.08491,7.473982,-8.08075,-8.061096,-1.162292,2.203106,1.555066,-0.7819214,-1.034027,-5.179779,-0.0001525879, ,-0.5015869,-89.6636,-77.91415,0.4463863,-9.638062,90.33671,80.12834,-0.3525085,-3.117462,-88.66205,-176.6655,-0.07785034,-1.014557,-175.9662,-1.635986,0.7715522, ,10.42513,-1.968109,-13.19254,-7.707184,0.3183649,1.968216,-2.028839,-1.536011,-0.02316284,-88.94244,-13.06537,63.5777,-37.39981,-10.9028,24.96563,-40.8848
