Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
126.5529,86.69807,80.43556,84.06663,108.0352,166.9355,177.9039,122.1561,116.7965,2.697434,119.4638,147.5711,105.7784,104.7367,162.2374,82.91194, ,0.3828964,0.6259842,1.989639,0.3367386,1.45784,0.08724976,0.9194031,3.091492,4.057961,0.8073962,0.7423706,1.513885,1.687065,2.039093,2.331818,0.09360504, ,3.036761,-18.08527,-2.203583,18.59175,7.73697,18.08916,-23.53711,-30.63022,-3.597504,0.2835052,-0.6385803,0.1880947,-0.03918457,0.08783856,-4.11438,-2.494324, ,-3.345551,-89.67136,-70.76721,-6.538055,-19.18622,90.18864,65.25453,-4.144196,-14.1709,-87.66257,178.5978,-0.3592224,9.14764,-175.7327,-2.08429,-9.816467, ,16.69541,-4.928314,-11.88483,-81.42319,3.284656,2.565026,10.70354,-21.65656,4.08392,-91.33386,-1.949097,44.02421,-46.81317,-23.09805,111.0017,-68.86118
126.2226,86.15572,78.7832,84.124,106.8956,166.8587,174.2508,124.2479,112.238,3.894245,122.3689,138.7252,109.5368,103.0961,162.3336,83.7338, ,0.3303223,0.5423584,1.652359,0.05737305,1.139549,0.07675171,3.653076,2.091751,4.558495,1.196811,2.905151,8.845963,3.758308,1.640648,0.09617615,0.8218536, ,3.132646,-18.08563,-3.867432,16.82397,8.014974,18.09052,-29.03003,-31.05957,1.214048,0.3129181,-1.687622,-0.4849548,-0.9927063,-0.6453552,-4.613434,-2.092773, ,-3.960968,-89.67786,-70.57623,-6.829651,-21.14014,90.16836,62.7537,-5.598785,-16.29749,-86.46533,178.9385,0.306396,8.067286,-176.2922,-1.85965,-10.09991, ,16.69139,-5.484924,-13.98489,-87.02118,3.056976,3.120111,13.94374,-17.07748,2.742529,-91.61563,4.555974,29.74496,-34.17697,-26.51807,110.4164,-64.17114
125.9281,85.67033,77.3565,84.42416,105.9528,166.7894,170.6128,125.8553,107.5468,5.255568,126.6122,126.9315,115.2151,101.3224,163.6453,85.18043, ,0.2944336,0.4853821,1.426704,0.3001556,0.9428024,0.06925964,3.63797,1.607361,4.6912,1.361323,4.24334,11.79366,5.678368,1.773697,1.311691,1.446632, ,3.218453,-18.08606,-5.318207,15.22271,8.188399,18.09194,-34.55679,-31.34073,6.254743,0.3566321,-3.190308,-0.9127808,-1.532227,-1.627747,-5.226654,-1.452911, ,-4.511871,-89.68439,-70.32187,-6.955933,-22.88742,90.14893,59.58298,-6.822144,-18.41699,-85.12497,178.916,1.081397,6.300471,-177.0052,-1.484711,-10.43216, ,16.68724,-5.983124,-15.86237,-91.94415,2.887725,3.616269,17.51478,-13.53214,1.055239,-91.93469,13.24415,10.01526,-18.31473,-30.49927,108.0194,-57.74847
125.6847,85.26768,76.2154,84.84533,105.2345,166.7303,167.1985,126.6992,103.306,6.780764,127.5765,123.2442,119.3323,99.57688,164.5667,86.71696, ,0.243454,0.4026489,1.141098,0.4211731,0.7182846,0.05909729,3.414337,0.8439636,4.240837,1.525196,0.9642868,3.68734,4.117218,1.745522,0.9214325,1.53653, ,3.289649,-18.08649,-6.499359,13.88788,8.284108,18.09337,-39.68018,-31.66605,11.04999,0.4174,-3.744812,-1.559753,-2.111176,-2.590576,-5.751556,-0.9102478, ,-4.969177,-89.69025,-70.04736,-6.967926,-24.31854,90.12946,56.00919,-8.077118,-20.31229,-83.63834,179.4749,1.22327,4.564854,-177.6066,-1.20462,-10.61835, ,16.68339,-6.396423,-17.41934,-95.97617,2.778414,4.022961,21.26325,-11.24826,-0.6575928,-92.30444,15.8288,3.008857,-8.298584,-34.63303,106.2349,-52.36713
125.4163,84.82247,74.99651,85.4781,104.4964,166.6637,163.1912,127.2574,98.34332,8.793533,126.3591,123.8464,123.2018,98.01607,165.448,88.74721, ,0.2683487,0.4452133,1.218887,0.6327667,0.7381363,0.06665039,4.007278,0.5581589,4.962685,2.012769,1.21743,0.6022873,3.869453,1.560814,0.8813477,2.030251, ,3.36836,-18.08704,-7.781464,12.41741,8.351248,18.09522,-45.59518,-32.09143,16.79863,0.5130087,-3.800476,-2.641327,-2.873108,-3.795532,-6.346344,-0.3061829, ,-5.475006,-89.69708,-69.67883,-6.897644,-25.88553,90.10517,50.61886,-9.784851,-22.68073,-81.68533,-179.2245,1.182806,2.562532,-178.2973,-0.9215393,-10.73743, ,16.67871,-6.853485,-19.14603,-100.3954,2.685189,4.46861,26.64477,-9.08905,-2.989441,-92.79614,14.87272,2.970048,0.2295791,-38.72845,104.4287,-46.37073
125.2639,84.56892,74.32835,85.9427,104.1303,166.6217,160.8586,127.0238,95.55819,10.06831,125.8464,124.2195,122.9004,98.00764,168.0738,88.62574, ,0.1524658,0.2535553,0.6681595,0.4645996,0.3660507,0.04197693,2.332565,0.2335739,2.785133,1.274776,0.5126877,0.3730469,0.301384,0.008422852,2.625763,0.1214676, ,3.41321,-18.0874,-8.518616,11.57686,8.33958,18.09665,-48.85461,-32.41663,20.09248,0.5990783,-3.885773,-3.308929,-3.177979,-4.419464,-6.608368,-0.5855713, ,-5.763306,-89.70145,-69.43167,-6.783936,-26.76404,90.08483,46.97407,-11.2879,-24.07404,-80.45428,-178.3602,1.159245,1.756355,-178.5735,-1.110535,-10.87823, ,16.67584,-7.11377,-20.13474,-102.8743,2.661095,4.717834,30.2841,-8.251221,-4.514282,-93.11469,14.76779,2.944434,0.2191167,-38.74219,100.4554,-46.60989
125.1283,84.34312,73.74516,86.39751,103.8161,166.5837,158.8252,126.7696,93.09455,11.22566,125.4225,124.5576,122.2032,98.14171,170.75,88.29937, ,0.1355362,0.2257919,0.5831985,0.4548187,0.3142395,0.03800964,2.033447,0.2541809,2.463638,1.157353,0.4239197,0.33815,0.697197,0.1340637,2.676163,0.3263702, ,3.45315,-18.08774,-9.171692,10.83286,8.321177,18.09805,-51.60229,-32.70013,22.991,0.6852568,-3.971375,-3.911957,-3.451599,-4.96402,-6.863922,-0.9382324, ,-6.020111,-89.70538,-69.19183,-6.664215,-27.5441,90.06566,43.19976,-12.77771,-25.41568,-79.33807,-177.5708,1.138417,1.083022,-178.812,-1.347229,-11.01617, ,16.67317,-7.345581,-21.021,-105.0771,2.645093,4.939062,34.01277,-7.442596,-6.015991,-93.40283,14.74692,2.921235,-0.5776672,-38.37723,96.44036,-47.41611
125.042,84.19919,73.39467,86.70751,103.6418,166.5673,157.5011,126.4417,91.60322,11.93058,125.3119,124.8002,121.7366,98.56552,174.009,87.96098, ,0.08631897,0.1439362,0.3504868,0.3099976,0.1742477,0.0164032,1.324066,0.3278885,1.491333,0.704916,0.1106339,0.2425842,0.4665985,0.4238129,3.259003,0.3383942, ,3.478616,-18.08798,-9.607788,10.34673,8.292217,18.09842,-53.30951,-32.95392,24.80669,0.7422147,-4.060974,-4.343445,-3.650391,-5.343353,-7.069458,-1.306, ,-6.183929,-89.70822,-69.02417,-6.564117,-28.026,90.0644,40.62537,-14.00766,-26.23422,-78.65927,-177.0163,1.123855,0.6187197,-179.0028,-1.598511,-11.07596, ,16.67141,-7.493347,-21.58109,-106.435,2.649711,5.079753,36.55421,-6.977173,-7.001251,-93.57913,15.054,2.904455,-1.107117,-37.29898,91.68421,-48.4335
124.9664,84.07289,73.09425,86.98933,103.4954,166.5546,156.3473,126.138,90.31704,12.54227,125.2519,125.0192,121.323,99.01963,177.1897,87.64091, ,0.07566071,0.126297,0.3004227,0.2818222,0.1464386,0.01271057,1.153854,0.3037415,1.286179,0.6116924,0.05992889,0.218956,0.4136124,0.4541092,3.180695,0.3200684, ,3.500984,-18.0882,-9.993073,9.919808,8.263332,18.09864,-54.74985,-33.18219,26.3826,0.7936097,-4.149841,-4.732056,-3.832489,-5.682587,-7.296478,-1.659851, ,-6.327667,-89.71075,-68.86969,-6.46994,-28.4455,90.06561,38.18304,-15.17926,-26.97327,-78.07065,-176.5213,1.1109,0.2025047,-179.1886,-1.843445,-11.12134, ,16.66982,-7.622986,-22.07306,-107.617,2.657314,5.20314,38.9583,-6.520844,-7.902374,-93.73187,15.39216,2.889354,-1.573639,-36.17166,87.04329,-49.43341
124.9382,84.02594,72.97678,87.09438,103.4362,166.5498,155.9014,126.0542,89.8265,12.77025,125.4325,125.0897,121.7204,99.86494,178.3772,87.78735, ,0.02814484,0.04695129,0.1174622,0.1050491,0.05916595,0.004776001,0.4459076,0.08381653,0.4905396,0.2279778,0.1805725,0.07054138,0.397438,0.845314,1.1875,0.1464462, ,3.509297,-18.08832,-10.16153,9.738852,8.25582,18.09871,-55.30362,-33.25076,27.01035,0.8136925,-4.228485,-4.85791,-3.85141,-5.874054,-7.522491,-1.761749, ,-6.381195,-89.71213,-68.81219,-6.436127,-28.6095,90.0664,37.20758,-15.60788,-27.24841,-77.85153,-176.2111,1.107487,0.02410355,-179.2699,-1.902344,-11.18335, ,16.66921,-7.671112,-22.27124,-108.0778,2.659517,5.251487,39.90103,-6.305328,-8.258545,-93.78958,15.96398,2.882962,-0.7307739,-33.98276,80.65911,-49.01868
124.9174,83.99129,72.88754,87.172,103.3905,166.5462,155.5642,126.0045,89.45906,12.93896,125.6559,125.1371,122.2559,100.8166,173.7099,88.01328, ,0.0207901,0.03464508,0.08924866,0.07761383,0.04575348,0.003570557,0.3371277,0.04968262,0.3674393,0.1687078,0.2234421,0.04740143,0.5354462,0.9516373,4.667282,0.2259293, ,3.515448,-18.08844,-10.29688,9.59556,8.251661,18.09876,-55.72156,-33.29449,27.49237,0.8289065,-4.308655,-4.942841,-3.841797,-6.045685,-7.758514,-1.823517, ,-6.420746,-89.71335,-68.76965,-6.411652,-28.7341,90.06707,36.46018,-15.91986,-27.45157,-77.68964,-175.9302,1.10557,-0.1165771,-179.3483,-1.930298,-11.24857, ,16.66877,-7.706604,-22.42422,-108.4274,2.660843,5.288249,40.61678,-6.128418,-8.53006,-93.83264,16.57849,2.877892,0.3293358,-31.60226,73.936,-48.37341
124.9416,84.03176,72.96597,87.09048,103.4288,166.5501,155.9198,126.0387,89.77888,12.78406,125.9662,125.1244,121.8687,102.1969,168.1241,88.90134, ,0.02415466,0.04046631,0.07843781,0.08152008,0.03830719,0.003845215,0.3555756,0.03418732,0.3198242,0.1548967,0.3102188,0.01274109,0.3871918,1.380272,5.5858,0.8880539, ,3.508297,-18.08841,-10.19699,9.714634,8.261185,18.09867,-55.30042,-33.1394,27.10464,0.8128454,-4.342743,-4.92038,-3.846039,-5.786499,-7.653778,-1.677002, ,-6.374817,-89.7132,-68.83359,-6.440521,-28.61682,90.06716,37.19032,-15.55817,-27.26755,-77.83777,-175.8923,1.106408,-0.008148193,-179.353,-1.839966,-11.42691, ,16.66929,-7.664978,-22.28625,-108.1021,2.656393,5.253923,39.88892,-6.275024,-8.284576,-93.79181,17.11771,2.878573,-0.4403076,-28.56799,66.217,-45.75793
