Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
8.792286,6.969289,81.83287,3.1877,16.80354,11.28889,68.60744,31.12548,21.04018,155.4542,22.28375,10.04517,14.38837,18.78215,18.5125,15.35703,8.70149,359.4597,7.469527,2.547061,9.448606,358.066,339.306,11.40489,1.335748,354.2156,337.8645,3.472435,0.4970138,16.04495,18.36151,345.6363,0.1083565,2.924865,357.7559,1.285848,2.781153,4.952523,26.7656,28.90219,7.696716,204.6874,357.4239,8.047002,347.331,9.760864,0.846812,358.3217,1.265072,353.6827,278.3278,358.6066,13.86353,9.878985,55.86419,359.0746,340.5381,357.9102,359.9692,5.165811,353.128,2.987109,2.354509,5.398797
9.020212,6.867182,81.80972,3.017916,16.79175,11.3421,68.4812,31.3327,21.06239,155.4514,22.7018,10.48628,13.95707,18.94453,19.8914,14.66219,8.920062,359.4551,7.310581,2.289995,9.453737,358.1898,339.7806,11.06639,1.057851,354.3079,337.444,5.08037,0.1195708,16.30602,19.71471,346.8354,0.08953851,2.996045,357.6592,1.351334,2.929751,5.039345,26.85176,29.23235,7.770087,204.6768,357.5229,7.739006,347.4903,9.713252,1.172019,359.0697,1.345441,353.8298,278.3383,358.5988,13.82703,9.923011,55.92138,358.8972,340.5081,358.1096,359.6023,5.290675,353.7863,2.508208,2.598829,6.510835
9.020647,6.857024,81.82855,3.018694,16.79297,11.3495,68.47475,31.33136,21.06239,155.4524,22.70149,10.48703,13.95246,18.94665,19.89152,14.66128,8.920725,359.4391,7.329627,2.290448,9.452928,358.1915,339.7822,11.06602,1.057851,354.3079,337.4445,5.08037,0.1125627,16.30579,19.71523,346.8363,0.09065068,3.005822,357.6487,1.350026,2.931365,5.043768,26.85316,29.23088,7.770087,204.6759,357.5215,7.739646,347.4937,9.717596,1.167444,359.0695,1.344542,353.8469,278.32,358.5964,13.82889,9.929517,55.91393,358.8959,340.5081,358.1081,359.6023,5.291166,353.7906,2.511208,2.596824,6.510693
9.318097,6.743357,81.85065,2.704389,16.77617,11.42653,68.28159,31.33184,21.05887,155.4357,23.07185,11.16032,13.43902,18.99762,21.49639,14.02487,9.209649,359.4492,7.214611,1.949739,9.406189,358.3409,340.3786,10.66276,0.7903914,354.3874,337.0815,7.00238,359.8511,16.48835,21.279,348.3302,0.0783828,3.042457,357.5572,1.267097,3.019832,5.139758,27.09828,29.36349,7.881092,204.6799,357.5331,7.230145,347.7637,9.553727,1.621065,359.8575,1.423466,353.9918,278.2881,358.6402,13.82729,9.999264,55.86278,358.7598,340.5262,358.3076,359.355,5.297383,354.4502,1.945555,2.926199,7.805666
9.318602,6.737199,81.86417,2.706704,16.77387,11.42626,68.28246,31.32835,21.05816,155.4382,23.07093,11.16011,13.4375,18.9992,21.4976,14.0242,9.210308,359.4365,7.22805,1.951892,9.406515,358.3417,340.3799,10.66174,0.7897817,354.3867,337.0821,7.003601,359.8499,16.48783,21.28069,348.3306,0.07949278,3.049697,357.5511,1.269098,3.018677,5.141109,27.1005,29.36,7.881023,204.6775,357.5352,7.228283,347.7657,9.557822,1.617792,359.859,1.422565,354.0033,278.275,358.6407,13.82446,9.998397,55.86317,358.7588,340.5269,358.3071,359.3557,5.297944,354.4496,1.947737,2.923829,7.805043
9.669695,6.60478,81.93916,2.348397,16.73111,11.52736,68.04554,31.15439,21.00289,155.4254,23.33452,12.09286,12.62261,18.93075,23.37471,13.75418,9.553888,359.4492,7.166586,1.650031,9.254367,358.5601,341.0191,10.30148,0.5447245,354.4059,336.8413,9.05365,359.8586,16.6169,23.09134,349.9734,0.0801717,3.078413,357.5202,1.055151,3.033813,5.265231,27.44539,29.29369,8.030641,204.6794,357.3763,6.593575,348.436,9.199119,2.216419,0.6853829,1.498823,354.1669,278.1953,358.7191,13.86952,10.09095,55.72168,358.6765,340.6229,358.5082,359.2359,5.129632,354.9475,1.20519,3.392827,9.342454
9.934477,6.504782,82.04171,2.015108,16.62052,11.60592,67.82064,30.90773,20.89333,155.4406,23.41224,13.8211,11.29896,18.85042,25.5582,13.86649,9.817113,359.3923,7.20522,1.460358,8.994998,358.791,341.6997,10.09966,0.3485777,354.2504,336.851,11.03904,359.337,16.7637,25.17986,351.9586,0.1313864,3.15353,357.5682,0.7195606,2.954307,5.426166,27.75749,29.10441,8.191752,204.6552,356.6193,7.305791,349.8152,8.687329,2.926845,1.609239,1.530012,354.3257,278.096,358.8213,13.91098,10.13476,55.63016,358.6866,340.7912,358.7478,359.4781,4.771962,355.205,0.2691523,4.026455,11.07866
10.35284,6.662038,81.82764,1.682328,16.19674,11.60517,67.41257,30.54534,20.59816,155.258,22.73734,17.11889,15.03928,18.37847,30.75181,16.51951,10.23817,359.1967,7.158325,1.382639,8.283234,359.1238,343.3339,10.28752,0.1195197,353.6728,337.9603,13.27654,6.178927,16.78289,30.30587,357.7657,0.03750387,2.970895,357.926,359.8149,2.516137,5.45131,28.14351,28.66919,8.463717,204.8122,354.3475,10.48706,347.9605,6.986968,3.774215,4.721876,1.541978,354.0698,278.323,359.0574,13.88603,10.17007,55.75543,358.8136,341.2131,359.4304,0.1560114,4.199903,352.7282,358.0715,4.854993,15.58551
10.44674,6.666386,81.6767,1.681398,15.94106,11.59334,67.23779,30.41102,20.48001,154.9934,22.23109,17.62325,13.55197,17.48673,33.91776,19.97644,10.31978,359.1987,6.861286,1.295821,7.912685,359.0342,344.4055,10.5354,0.05192161,353.6697,338.5002,14.65832,5.756101,16.00127,33.57066,1.542436,359.8431,2.662115,357.9339,359.3465,2.183624,5.329256,28.15317,28.44327,8.540856,205.0562,354.2794,9.661692,349.5714,5.80134,3.323727,7.412542,1.604336,353.9217,278.4593,359.1427,13.8291,10.20947,56.0682,358.8767,341.3726,359.8063,0.1834213,3.35489,352.9715,356.6814,4.755145,18.59981
10.39915,6.688551,81.61494,1.663614,15.67078,11.41816,67.26728,30.29521,20.41863,154.7575,21.79991,18.32433,11.53212,16.5757,37.50475,25.05904,10.26736,359.2779,6.492498,1.02141,7.564942,358.7437,345.6346,10.85745,0.0149198,353.6303,338.9019,16.12271,4.680552,14.92786,37.32989,5.501482,359.7045,2.447226,357.5435,358.9186,1.794809,5.139645,28.04404,28.21612,8.577443,205.2744,354.4146,8.764893,351.2829,4.739128,1.633982,11.72087,1.599795,353.8013,278.4898,359.2449,13.73587,10.06579,56.73726,359.0225,341.4541,0.1395488,0.4614069,2.2764,353.6972,355.1301,3.899364,22.07571
10.24233,6.576738,81.70309,1.67253,15.42252,11.2615,67.36781,31.29099,18.89649,154.5226,21.93979,19.82422,10.39364,15.56652,41.40958,31.25789,10.09913,359.2989,6.177085,0.5275158,7.269052,358.4283,346.7922,10.8878,0.3167021,353.6318,338.7903,18.024,5.153283,13.53622,41.32113,8.601253,359.5693,2.175637,356.8242,358.522,1.412099,5.036432,27.60846,29.18806,7.407221,205.4947,354.2824,8.39487,351.9449,3.920217,359.4402,17.23317,1.616322,353.8195,278.3694,359.415,13.62809,9.883899,57.60469,358.4181,342.627,0.4117022,0.4983757,1.40769,355.5379,353.8149,2.506426,26.08713
10.24203,6.57245,81.70873,1.67253,15.42003,11.27103,67.35782,31.28845,18.89857,154.5241,21.93703,19.82338,10.39048,15.56703,41.41122,31.258,10.09867,359.2953,6.182832,0.5278732,7.269294,358.4313,346.7934,10.88836,0.3153848,353.6311,338.7941,18.02187,5.151976,13.53616,41.32272,8.601004,359.5671,2.17832,356.8198,358.5221,1.411066,5.040532,27.60742,29.18526,7.408424,205.4931,354.2791,8.397491,351.948,3.923017,359.4349,17.23529,1.616625,353.8252,278.3638,359.4147,13.62517,9.893186,57.59441,358.4189,342.6252,0.412675,0.4958735,1.409315,355.5386,353.8156,2.503926,26.08604
10.03447,6.407015,81.85875,1.901598,15.17619,11.25154,67.44425,32.45171,17.25379,154.3223,22.01325,21.21224,8.915812,14.62896,45.57737,35.67509,9.873829,359.2208,5.915756,359.9271,7.010381,358.2242,347.797,11.2027,0.5824311,353.5052,338.678,19.89573,4.618442,12.09876,45.48497,10.28182,359.4984,1.950111,355.8855,358.1373,1.084089,5.026871,26.95315,30.22641,6.132813,205.6806,354.4743,7.491035,352.7737,3.232219,357.4688,21.28755,1.676375,353.9333,278.1903,359.6246,13.49146,9.834435,58.45881,357.8801,343.9069,0.6987582,0.1157032,0.7838523,357.245,352.7555,0.8372687,28.93875
10.03455,6.40188,81.86629,1.904066,15.17551,11.25482,67.4424,32.44917,17.25602,154.3233,22.01125,21.21087,8.928019,14.62987,45.57711,35.67472,9.873809,359.2171,5.922705,359.9253,7.010538,358.226,347.7959,11.20323,0.5819432,353.5052,338.6813,19.89261,4.634067,12.09998,45.48448,10.2821,359.4981,1.95386,355.8791,358.1351,1.084643,5.028879,26.95322,30.22361,6.135523,205.6796,354.4695,7.495617,352.7678,3.234977,357.4643,21.29102,1.676697,353.9403,278.1829,359.6239,13.49066,9.837489,58.4562,357.881,343.9055,0.697332,0.115777,0.7851462,357.2459,352.7571,0.8363824,28.93582
9.797221,6.311582,81.94308,2.383795,14.90133,11.39472,67.43158,33.72238,15.46111,154.2215,22.10051,22.52731,7.418909,13.61861,49.91448,38.43269,9.619627,359.0413,5.652792,359.3256,6.76056,358.2008,348.5589,11.74287,0.832423,353.4103,338.5121,21.69011,3.656575,10.45839,49.75573,12.17676,359.5324,1.843651,354.8578,357.7194,0.8444114,5.142965,26.16002,31.30762,4.7604,205.7618,355.039,6.191742,353.6419,2.837898,355.442,23.98384,1.760739,354.0244,278.0968,359.849,13.31045,9.931053,59.14816,357.4582,345.3438,1.063467,359.1253,0.4527332,358.6566,351.9937,358.6555,30.46258
9.467173,6.413856,81.83815,2.979281,14.57877,11.60524,67.37596,35.03846,13.5427,154.2008,22.08198,23.51084,6.074244,12.46638,54.02715,39.58031,9.28127,358.8155,5.310055,358.7786,6.490387,358.218,349.1965,12.43236,1.049885,353.4997,338.4779,23.04918,2.577146,8.538671,53.83746,13.9607,359.6375,1.826498,353.8509,357.2828,0.6780821,5.274956,25.34352,32.3932,3.307806,205.7586,356.3136,4.766678,354.5017,2.471083,354.5477,24.62194,1.80472,353.9475,278.2094,0.08142246,13.08228,10.10478,59.72255,357.1462,346.9377,1.498945,357.2936,0.8518453,359.6637,351.4327,356.9951,31.23345
9.03514,6.69908,81.48199,3.565578,14.25401,11.79229,67.37731,36.34769,11.51729,154.1929,21.23516,23.58853,5.074267,11.32121,57.29188,39.04474,8.851752,358.6667,4.746341,358.3397,6.156295,358.0898,349.8651,13.1953,1.181497,353.6752,339.3637,23.39781,1.393672,6.417592,57.20311,16.6754,359.7599,1.789596,352.9836,356.8526,0.5306448,5.320256,24.58238,33.44554,1.762782,205.7425,357.8345,3.069945,355.1303,1.921838,356.116,22.70187,1.778726,353.6622,278.5913,0.2775399,12.87988,10.26508,60.31862,356.8827,348.6974,1.964242,355.8317,0.8990079,0.2520741,350.9753,357.1723,30.95648
8.564526,7.094033,80.94652,4.065954,13.93811,11.92506,67.52077,37.61098,9.509044,154.2315,20.22345,23.50558,4.831463,10.42105,60.23219,37.87902,8.392686,358.5572,4.01511,358.0205,5.753489,357.7758,350.6103,14.03002,1.205166,353.8514,340.5293,23.31858,0.3053148,4.129614,60.23053,19.86492,359.8442,1.671813,352.2363,356.4667,0.3603233,5.212935,23.92864,34.40537,0.1268991,205.6824,357.8418,3.041995,355.2273,1.462209,-0.003457493,19.40457,1.690105,353.237,279.1728,0.4282135,12.71359,10.39587,61.0232,356.5886,350.5696,2.415845,355.3056,0.7700777,0.6739275,350.5947,359.5276,29.74281
8.093216,7.51374,80.31606,4.445103,13.6406,11.9489,67.92477,28.85976,18.57596,154.2995,19.87763,24.01266,5.141253,9.966452,63.26643,35.60546,7.936078,358.4723,3.154969,357.8186,5.211279,357.3347,351.3644,15.14181,1.33066,354.0021,341.1842,23.57559,359.2688,1.893117,63.16906,19.81678,359.8895,1.46249,351.5147,356.1539,0.1446339,4.919785,23.38723,24.85124,8.22649,205.5958,356.6117,4.696828,355.0161,1.045019,4.697866,14.23804,1.577319,352.77,279.8753,0.5371151,12.61606,10.44838,61.94028,2.538121,343.4788,2.835281,355.0568,0.9955969,1.061278,350.2877,2.807633,28.78398
