Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
8.134536,20.56398,80.29798,17.22371,16.42778,8.058685,81.72527,13.78244,16.3695,171.7689,26.53333,21.60166,40.07365,33.77149,13.2917,36.73871, ,0.5484862,0.3569069,0.5272217,0.6934814,0.06822205,0.5995569,0.1159668,0.5417538,0.1298904,0.2865753,0.4050198,4.308573,1.448196,0.6231575,1.005013,0.5890465, ,-2.514191,4.323234,-32.46362,4.700948,-6.414337,1.088165,15.25806,13.62969,13.77238,8.131135,9.046072,20.83422,-2.970032,-22.26532,5.68814,7.443849, ,7.738394,19.75314,-10.56528,-16.51779,0.2704275,7.9851,-2.226715,-1.91037,0.8675555,-171.6384,24.88162,4.355094,-39.55615,26.00295,11.54975,-36.01651, ,-0.2431335,-3.107178,-70.80661,-2.216614,15.11417,0.1477745,80.21175,0.5521649,8.932072,1.532879,-0.9089966,-3.021545,7.005777,-7.091003,3.952853,-0.2312317
8.260578,20.47751,80.02132,16.80587,16.33088,8.1531,81.86718,13.52572,16.25028,171.9039,26.76367,24.13793,39.56601,33.6477,13.65893,36.55408, ,0.1260424,0.08646774,0.2766571,0.4178352,0.09690285,0.09441471,0.1419067,0.2567234,0.1192188,0.1350555,0.2303371,2.536278,0.507637,0.1237907,0.3672304,0.1846275, ,-2.431702,4.376971,-31.56107,4.587037,-6.500305,1.123471,14.84112,13.38515,13.72258,7.871719,8.620016,23.40558,-0.6788635,-21.73529,6.556392,6.564056, ,7.896694,19.65781,-10.16983,-16.11569,0.2741636,8.075753,-1.297791,-1.790466,0.974617,-171.7815,25.32491,4.765676,-39.21463,26.29063,11.54263,-36.00464, ,-0.2345276,-3.068878,-71.08481,-2.151306,14.97143,0.1285377,80.56734,0.5895185,8.788645,1.491207,-0.4368896,-2.697479,5.572365,-6.735016,3.977226,-0.4905396
8.358904,20.3713,79.75669,16.32997,16.22266,8.179768,81.9082,13.31929,16.0864,171.9765,26.99661,26.88219,39.23845,33.7788,14.04952,36.52465, ,0.09832573,0.1062126,0.2646332,0.4759064,0.1082211,0.02666759,0.04102325,0.2064266,0.1638737,0.07255554,0.2329445,2.744261,0.3275566,0.1311035,0.3905907,0.0294342, ,-2.33548,4.44693,-30.65945,4.468049,-6.583496,1.107815,14.38969,13.1891,13.65076,7.779755,7.853027,26.19274,1.86285,-21.28781,7.265547,5.879788, ,8.028122,19.53019,-9.797363,-15.65652,0.2906299,8.104401,-0.3867798,-1.661194,1.143989,-171.8604,25.84717,5.177406,-38.92758,26.83063,11.57903,-36.09381, ,-0.2237854,-3.069702,-71.35004,-2.060944,14.81542,0.1732346,80.80512,0.6709368,8.591861,1.425697,-0.03369141,-2.244141,4.058309,-6.520691,4.099654,-0.7060852
8.496475,20.16615,79.40737,15.27779,16.01154,8.135403,81.90277,12.89919,15.83292,172.0278,27.78024,32.75027,39.86987,33.57759,15.32141,37.51511, ,0.1375713,0.2051506,0.3493195,1.052171,0.2111149,0.04436493,0.005432129,0.4201012,0.25348,0.05126953,0.7836246,5.868076,0.6314201,0.2012138,1.271887,0.9904633, ,-2.098969,4.556008,-28.88248,4.304841,-6.630371,0.9543918,13.36757,12.7898,13.54976,7.766801,5.671073,32.1428,5.967765,-20.45364,8.190383,3.993648, ,8.234854,19.2946,-8.994781,-14.60934,0.4261247,8.077012,1.283229,-1.327515,1.584332,-171.9217,27.23101,6.050438,-39.353,27.21967,12.60694,-37.33234, ,-0.1922302,-3.04245,-72.03735,-1.916473,14.55148,0.2730234,81.13712,0.8917036,8.246091,1.284389,0.6508514,-0.8874512,1.268978,-5.64975,4.048458,-1.105743
8.730227,20.00493,79.36311,14.20002,15.76738,8.048375,81.59635,12.41779,15.70261,171.9055,28.52993,38.70287,40.30542,32.69977,16.12487,37.41637, ,0.2337523,0.1612148,0.04425812,1.07778,0.2441654,0.08702755,0.3064194,0.4814034,0.1303129,0.1222687,0.7496986,5.952602,0.4355507,0.8778229,0.803463,0.09874344, ,-2.082153,4.482882,-27.0874,4.321803,-6.440369,0.5351895,12.22741,12.32594,13.45376,7.974256,2.865861,38.13979,8.348132,-19.68542,8.667773,2.497063, ,8.480212,19.16821,-8.178101,-13.4736,0.6669241,8.012699,2.492939,-0.9002686,1.943945,-171.8073,28.39752,7.013309,-39.40854,26.64947,13.29205,-37.34351, ,-0.1594849,-2.926514,-72.99521,-1.84491,14.34681,0.5759993,81.06956,1.119841,8.1129,1.121344,0.8235102,1.146395,0.7118285,-5.077667,4.113323,-1.195099
8.788097,19.99006,79.46753,13.16635,15.3467,8.044091,80.88713,11.90229,15.538,171.7346,29.29452,43.72793,38.4621,31.89711,16.11269,36.77092, ,0.05786991,0.01486969,0.1044159,1.033665,0.4206781,0.004283905,0.7092209,0.515501,0.164609,0.1708527,0.7645874,5.025055,1.843323,0.8026619,0.01217842,0.645443, ,-2.454498,4.362271,-25.44067,4.552084,-6.036285,-0.1271973,11.02262,11.80567,13.23994,8.240923,-0.1056824,43.2961,8.916904,-18.95956,9.061607,1.053343, ,8.439078,19.20105,-7.63092,-12.29138,0.9613211,7.956563,3.453395,-0.2910156,2.052971,-171.6405,29.28903,6.84395,-37.40536,26.14075,13.01411,-36.7525, ,-0.003601074,-2.830597,-73.89764,-1.861847,14.03308,1.169224,80.53288,1.458655,8.129908,1.003929,0.5376413,2.563601,0.5520235,-4.749054,4.137436,-0.9951172
8.819865,20.02902,79.55199,12.68824,14.99511,8.12596,80.43126,11.65835,15.40067,171.651,29.98597,45.74277,37.65454,31.54678,16.05728,36.52831, ,0.03176785,0.03896141,0.08446503,0.4781084,0.3515882,0.08186913,0.4558716,0.2439318,0.1373281,0.0836792,0.6914444,2.014843,0.80756,0.3503265,0.05541039,0.2426186, ,-2.73587,4.263371,-24.60132,4.693957,-5.781372,-0.4584351,10.37761,11.54461,13.12318,8.3592,-1.475311,45.32938,8.046103,-18.56393,9.194156,0.4150804, ,8.382609,19.27717,-7.485016,-11.71988,1.0884,7.951593,3.956588,0.1013659,2.088341,-171.5552,29.94658,6.902586,-36.6947,25.97323,12.86621,-36.51791, ,0.102098,-2.766754,-74.32849,-1.867249,13.74417,1.580604,80.15043,1.634566,8.047447,1.00112,0.2337138,3.530475,1.368005,-4.578613,4.080484,-0.9326172
8.863108,20.11102,79.64745,12.23687,14.60668,8.252608,80.02232,11.40998,15.1487,171.5969,30.96438,47.3468,37.42742,31.27667,15.99977,36.47016, ,0.04324245,0.08200264,0.09545135,0.4513731,0.3884306,0.1266479,0.4089355,0.2483721,0.251977,0.05404663,0.9784164,1.604031,0.2271233,0.2701073,0.05751419,0.05814362, ,-3.031158,4.170532,-23.73209,4.785269,-5.50827,-0.7744141,9.716069,11.2655,12.93301,8.487808,-2.744385,46.91322,7.214787,-18.14893,9.26791,-0.1793518, ,8.320953,19.3912,-7.432007,-11.19339,1.175703,7.958727,4.565093,0.4979122,2.196338,-171.4974,30.84937,7.071863,-36.52893,25.91764,12.76488,-36.45959, ,0.219597,-2.726685,-74.74146,-1.829773,13.42615,1.989636,79.80846,1.793419,7.847106,1.024131,-0.1838379,4.725447,2.354052,-4.430786,3.978046,-0.8174438
8.974845,20.38508,79.91344,11.3383,13.89413,8.622505,79.27962,10.70824,14.44253,171.6258,33.01971,49.70679,38.03264,30.82517,15.69081,36.43629, ,0.1117373,0.2740555,0.2659912,0.8985682,0.7125463,0.3698969,0.7426987,0.7017384,0.7061615,0.02886963,2.055328,2.359989,0.6052208,0.4515057,0.3089628,0.0338707, ,-3.571442,4.016754,-21.84415,4.689971,-5.083557,-1.329681,8.283382,10.47034,12.37869,8.681129,-4.939728,49.05934,5.272393,-17.10898,9.179673,-1.180756, ,8.208049,19.72097,-7.549896,-10.26266,1.246398,8.014903,6.246204,1.105944,2.617769,-171.5131,32.68939,8.169718,-37.36096,26.03745,12.49905,-36.40985, ,0.4576067,-2.657043,-75.59683,-1.637604,12.81988,2.799198,79.16329,2.061281,7.270265,1.161074,-1.337128,7.652336,3.499755,-4.261169,3.67114,-0.4785156
8.954219,20.625,80.29552,10.43368,13.47627,8.964713,78.81133,8.788275,15.01541,171.8249,34.23605,51.0569,38.68922,30.27047,15.25522,36.28392, ,0.02062607,0.2399178,0.3820801,0.9046183,0.4178638,0.3422079,0.4682922,1.91997,0.5728731,0.1991272,1.216343,1.350109,0.6565857,0.5546932,0.4355841,0.1523666, ,-3.787811,4.099358,-19.87228,4.300948,-5.011017,-1.569611,6.582548,8.341972,12.92188,8.827132,-6.905945,50.10807,3.724317,-15.86102,8.848843,-2.038361, ,8.070132,19.97811,-7.758942,-9.457153,1.215289,8.10425,8.377923,-1.191711,5.551783,-171.6881,33.61036,9.613227,-38.16931,26.12052,12.25876,-36.22565, ,0.6275337,-2.480499,-76.52847,-1.403503,12.40203,3.390401,78.68861,2.412466,5.952007,1.44804,-2.701935,10.02395,4.124714,-4.164337,3.270283,-0.1470032
