Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
3.917494,9.87228,75.01675,23.56068,18.85638,9.387214,85.92041,14.36719,21.10338,144.5699,25.4702,21.08465,20.20824,18.65388,13.42524,12.76103, ,0.240587,0.01625919,0.07469177,0.8698349,0.2439384,0.1372252,0.1051102,0.4284239,0.5891304,0.2546844,0.1075191,1.459818,0.6159363,0.5002193,1.046288,0.5334606, ,3.280464,-2.433868,-14.76144,6.985473,2.558199,-4.1315,15.75746,14.11189,10.52802,-8.673035,25.30641,20.95521,-5.376007,-18.08789,12.79343,10.46934, ,1.37483,-1.308472,-21.03693,-21.47842,-2.935028,0.2228917,-1.17627,-2.298401,4.288173,-144.4714,-2.500946,-2.313995,-18.10522,-4.634857,3.635006,-3.14267, ,-1.603546,-9.450836,-68.39978,5.595754,18.38825,8.420074,84.57195,1.166892,-17.41974,0.08704488,1.024522,-1.0047,-6.431335,0.9237412,-1.486847,6.315337
4.113426,9.851938,75.05713,22.55345,18.61337,9.47958,85.82232,14.38002,20.2977,144.7209,25.56574,22.81144,21.20069,18.23903,14.73438,12.60657, ,0.1959324,0.02034187,0.04037476,1.007227,0.2430115,0.09236622,0.09809113,0.01283073,0.8056755,0.1510773,0.09553337,1.726795,0.9924564,0.4148445,1.309139,0.15446, ,3.394934,-2.503571,-13.9534,6.436102,2.823168,-4.332764,15.70866,14.32088,10.00127,-8.68692,25.40479,22.6172,-2.45047,-17.44537,13.39469,9.971231, ,1.546182,-1.251221,-20.79428,-20.65594,-2.825897,0.1570011,-0.5748901,-0.7675171,3.325304,-144.6049,-1.011719,-2.962952,-19.18167,-5.372284,5.970429,-4.581879, ,-1.688843,-9.419708,-68.82455,5.374764,18.11397,8.426172,84.56763,0.9655027,-17.08362,-0.1452942,2.486624,-1.310242,-8.331299,1.424593,-0.9429626,5.832182
4.111712,9.844617,75.06588,22.55541,18.60611,9.48082,85.82348,14.37958,20.29724,144.722,25.56855,22.80896,21.19884,18.23877,14.73363,12.6072, ,0.001713753,0.007321358,0.008750916,0.00195694,0.007266998,0.001239777,0.001159668,0.000437737,0.0004673,0.001068115,0.002809525,0.002487183,0.001857758,0.000261307,0.000745773,0.000622749, ,3.394278,-2.507294,-13.94809,6.433034,2.825929,-4.332794,15.70834,14.32038,10.00013,-8.68692,25.40755,22.61505,-2.450592,-17.44525,13.39467,9.973585, ,1.545179,-1.246765,-20.798,-20.65802,-2.8237,0.1581845,-0.5731506,-0.7697144,3.326776,-144.6059,-1.015259,-2.959564,-19.18002,-5.371857,5.968885,-4.581573, ,-1.687164,-9.411713,-68.83435,5.378492,18.10642,8.42742,84.56911,0.9638118,-17.08337,-0.1467285,2.485361,-1.310791,-8.330383,1.426244,-0.9422607,5.829822
4.240498,9.848915,75.11558,21.52911,18.383,9.499728,85.71519,14.17961,20.40105,144.7403,25.76057,24.73808,23.00104,17.87789,16.17826,12.96433, ,0.1287856,0.00429821,0.04969788,1.026295,0.2231026,0.0189085,0.108284,0.1999741,0.103817,0.01824951,0.1920204,1.929127,1.802208,0.3608799,1.444625,0.3571339, ,3.433574,-2.613647,-13.10251,5.869948,3.117509,-4.490997,15.55222,14.13808,9.943974,-8.804382,25.41639,24.47492,0.9541125,-16.74731,14.26479,10.09615, ,1.688112,-1.338135,-20.4118,-19.80429,-2.703033,0.111791,0.03972399,-0.3657227,3.448096,-144.6042,0.6001157,-3.562592,-20.54138,-6.231384,7.511865,-5.084473, ,-1.779053,-9.371643,-69.32098,5.190495,17.84447,8.36817,84.56816,0.9800372,-17.20462,-0.3650513,4.326842,-1.801819,-10.53555,2.118306,-0.7954712,5.929484
4.402987,9.841672,75.30212,20.58436,18.20772,9.505005,85.58057,13.98779,20.49103,144.7715,25.65815,27.01583,26.07059,17.56541,17.4081,12.59992, ,0.1624885,0.007243156,0.1865387,0.9447479,0.1752853,0.00527668,0.1346207,0.1918221,0.08997726,0.03125,0.1024151,2.277746,3.069548,0.312479,1.229845,0.3644152, ,3.537238,-2.711365,-12.21252,5.427766,3.37221,-4.624725,15.3134,13.95397,9.877421,-8.819916,24.96252,26.77866,4.984496,-16.19238,15.27556,9.278979, ,1.792525,-1.44873,-19.94937,-18.97495,-2.546967,0.1282056,0.6529568,0.09432019,3.557225,-144.6132,2.215254,-3.556213,-22.68262,-6.644348,8.23398,-6.132416, ,-1.859711,-9.316193,-69.97592,5.062575,17.63977,8.300119,84.54681,0.9813681,-17.31812,-0.644043,6.068861,-1.878967,-12.9841,2.793396,-0.7768555,5.459642
4.566039,9.791941,75.63551,19.77213,18.10912,9.534308,85.4063,13.8111,20.55804,144.7581,25.16141,29.78672,30.12253,17.00225,18.1802,11.68992, ,0.1630526,0.04973125,0.3333969,0.812233,0.09860229,0.02930355,0.1742706,0.1766844,0.06701469,0.01345825,0.4967461,2.770893,4.051937,0.563158,0.7720966,0.909996, ,3.652696,-2.863068,-11.22046,5.178566,3.57234,-4.781006,15.04356,13.76851,9.803921,-8.744141,24.00079,29.65303,9.02929,-15.73282,16.15677,8.01647, ,1.882051,-1.489075,-19.41827,-18.22791,-2.317383,0.2181113,1.260165,0.6148917,3.650899,-144.5797,3.623059,-2.884338,-25.8569,-6.241638,8.316203,-7.120148, ,-1.932587,-9.209015,-70.81738,4.919882,17.53337,8.23942,84.48191,0.9734545,-17.4122,-0.9280396,7.50751,-1.391541,-14.96207,2.763013,-0.295105,4.20039
4.655185,9.788098,75.89713,19.06571,18.06492,9.572612,85.1712,13.64077,20.59992,144.7458,24.25307,33.13575,31.64119,16.27225,18.67582,11.11718, ,0.08914614,0.003842354,0.2616196,0.7064209,0.04419136,0.03830338,0.2351074,0.1703329,0.04187202,0.01220703,0.9083328,3.349024,1.518665,0.7300034,0.4956207,0.5727434, ,3.701328,-2.966431,-10.22812,5.150887,3.70146,-4.894318,14.70535,13.56267,9.702749,-8.566833,22.60645,33.0652,11.17899,-15.13461,16.7541,7.47187, ,1.928663,-1.528137,-18.83038,-17.55667,-2.027283,0.3385954,1.875223,1.216475,3.744012,-144.5486,4.596058,-2.286957,-27.02963,-5.545441,8.258851,-7.420349, ,-2.001556,-9.163574,-71.5726,4.664993,17.50367,8.207948,84.35761,0.9678783,-17.49225,-1.243347,8.530155,-0.8674622,-15.28262,3.132016,-0.1426697,3.127341
4.636649,9.830439,76.05577,18.36388,17.9995,9.665643,84.84159,13.46188,20.64452,144.7564,22.82953,36.78831,31.009,15.73972,19.16792,10.90381, ,0.01853657,0.04234028,0.158638,0.7018299,0.06542015,0.09303093,0.3296051,0.1788855,0.04460716,0.0105896,1.423538,3.652565,0.6321926,0.5325327,0.4921055,0.2133694, ,3.678985,-3.024323,-9.321747,5.267766,3.810444,-4.959473,14.266,13.31199,9.559915,-8.240509,20.84687,36.74001,12.09706,-14.53976,17.04529,6.300766, ,1.889896,-1.549713,-18.3223,-16.87531,-1.707581,0.4357302,2.529329,1.881223,3.843433,-144.5461,5.049016,-1.99939,-26.25745,-5.014191,8.745183,-8.486542, ,-2.036865,-9.185028,-72.1441,4.289409,17.45569,8.268649,84.14483,0.9546952,-17.59598,-1.562836,8.86503,-0.3165588,-14.62613,4.076032,-0.326416,2.268142
4.485079,9.896066,76.16863,17.56845,17.86975,9.835857,84.43994,13.28834,20.72343,144.7641,20.92532,40.4053,29.38218,15.39782,19.75426,11.64274, ,0.1515698,0.0656271,0.1128616,0.7954273,0.1297493,0.1702147,0.4016495,0.1735477,0.07890892,0.007614136,1.904215,3.616993,1.626823,0.341898,0.5863342,0.7389345, ,3.551921,-3.079803,-8.559326,5.38426,3.971813,-5.049255,13.77307,13.02398,9.360708,-7.80069,18.78161,40.35295,13.08685,-14.16809,17.2002,5.035997, ,1.777285,-1.546875,-17.98093,-16.10291,-1.415436,0.4555984,3.276259,2.578298,3.965447,-144.5462,4.924059,-2.099396,-24.11337,-4.467224,9.753462,-10.28058, ,-2.029724,-9.236511,-72.56125,3.850839,17.32015,8.411318,83.86221,0.9472337,-17.76151,-1.883606,8.710793,0.003830773,-13.9061,4.667118,0.01028018,1.735489
4.206764,9.964171,76.30101,16.59754,17.66093,10.04002,83.95337,13.17903,20.83471,144.7432,18.90556,43.63552,27.91747,14.9773,20.12592,12.52907, ,0.2783151,0.0681057,0.1323776,0.9709167,0.2088261,0.2041578,0.4865723,0.1093035,0.1112747,0.02088928,2.019756,3.230221,1.46471,0.4205151,0.371664,0.8863297, ,3.31247,-3.121552,-7.989532,5.370057,4.24309,-5.133148,13.18645,12.75927,9.083769,-7.388123,16.69813,43.51583,15.16042,-13.76532,17.19687,4.125267, ,1.62048,-1.543488,-17.8053,-15.17813,-1.21228,0.4372603,4.094397,3.27203,4.106814,-144.5181,4.399516,-3.53952,-21.12497,-3.861908,10.5633,-11.71359, ,-1.978516,-9.29538,-72.89194,3.413693,17.06013,8.600887,83.49379,0.966718,-17.99561,-2.207458,8.407768,-0.755249,-13.60428,4.973636,0.539403,1.308958
