Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
4.715341,8.059463,76.07248,55.67526,20.31642,7.577785,92.92013,3.507809,19.09077,36.43885,24.01069,10.15974,16.76806,18.70875,6.814061,9.250412, ,-4.487061,355.5001,347.0398,13.11086,1.253586,355.6297,27.54831,2.882297,356.7939,350.4858,20.47278,8.431446,347.2417,341.964,5.465792,6.874138, ,359.9088,359.4507,338.7573,310.9698,350.3897,1.807398,353.122,358.3369,0.6096563,34.94704,349.6359,5.688404,349.2842,2.818401,355.9748,354.2047, ,1.45095,353.3561,289.9165,18.65479,17.77215,5.854214,87.7674,358.8469,341.1706,2.332844,350.6858,0.3357824,3.549689,355.4072,0.4449779,1.86627
4.687364,8.015704,75.93153,56.52393,20.38682,7.610583,93.0714,3.724922,18.46756,36.65261,24.84521,10.64106,17.11325,18.37834,7.595439,9.295365, ,-4.487183,355.5412,347.0275,13.48221,1.231323,355.5899,28.38713,2.976113,356.9692,350.2991,21.46957,8.989312,347.1745,342.5289,4.120194,7.134191, ,0.08249293,359.5033,338.8692,310.2434,350.2766,1.795801,352.6411,358.0527,0.4465496,35.1031,349.6184,5.717624,348.7334,4.583296,353.615,354.5631, ,1.349972,353.3749,290.0296,18.78643,17.79384,5.870106,87.51431,358.8407,341.7743,2.419953,350.6477,0.3932891,3.165959,355.7915,359.6337,2.133346
4.680846,7.953114,75.78115,57.23295,20.49337,7.612332,93.13661,3.991727,17.88685,36.81393,25.58731,11.2316,17.48336,17.75248,8.300406,8.833889, ,-4.497559,355.5909,347.0883,13.86544,1.18496,355.5876,29.08651,3.117248,357.2141,350.1174,22.41531,9.71317,347.0431,342.9619,3.639798,6.940831, ,0.2689823,359.5542,339.1389,309.6277,350.1598,1.755891,352.1977,357.7581,0.2763978,35.20921,349.7382,5.666695,348.2273,4.385015,352.6077,355.1379, ,1.258475,353.4114,290.0703,18.8095,17.85806,5.884034,87.21232,358.8453,342.3251,2.480199,350.6666,0.5116236,2.597998,356.8434,358.7261,2.225195
4.698208,7.883371,75.62097,57.83478,20.63179,7.589765,93.14557,4.20695,17.36173,36.94054,26.29206,11.92387,17.73672,17.364,9.263448,8.174786, ,-4.519684,355.6475,347.25,14.25237,1.138462,355.6134,29.62305,3.170692,357.5539,349.9178,23.35499,10.57169,347.1512,343.1488,4.232918,6.443283, ,0.469771,359.594,339.5764,309.0991,350.0551,1.714068,351.8126,357.4596,0.12687,35.27794,349.9657,5.544296,347.6868,3.833332,351.9123,355.5407, ,1.176102,353.4535,290.0284,18.7576,17.96521,5.888314,86.91326,358.8354,342.8079,2.508926,350.7361,0.6840414,2.059836,357.6149,358.0857,2.097982
4.720817,7.782874,75.50468,58.37157,20.80023,7.547335,93.11395,4.344635,16.96895,36.99584,26.83175,12.68515,17.87679,17.30085,10.38648,7.60183, ,-4.53717,355.7406,347.5056,14.65896,1.086176,355.6602,30.0165,3.111207,357.9475,349.8533,24.17958,11.52617,347.4454,343.0719,5.607789,5.80187, ,0.6751254,359.606,340.1599,308.6475,349.9824,1.692021,351.4859,357.177,359.9574,35.32301,350.2858,5.327803,347.1698,3.266344,351.4272,355.6086, ,1.08972,353.5111,289.8619,18.69602,18.12531,5.876527,86.63256,358.8116,343.1555,2.466623,351.0283,0.7804707,1.380254,357.9576,357.7955,1.994591
4.718328,7.789111,75.50551,58.37284,20.80023,7.538405,93.11756,4.352916,16.9697,36.99584,26.83008,12.68719,17.87973,17.30099,10.3744,7.612538, ,-4.536072,355.7429,347.5064,14.66185,1.086176,355.6635,30.0086,3.115546,357.9453,349.8533,24.17842,11.52767,347.4444,343.0711,5.61255,5.799092, ,0.6734064,359.6014,340.1606,308.647,349.9824,1.685873,351.4787,357.1708,359.9627,35.32301,350.2878,5.329652,347.1667,3.263623,351.4471,355.5921, ,1.084667,353.5026,289.8605,18.69539,18.12531,5.869568,86.6368,358.8066,343.1549,2.466623,351.0287,0.7779935,1.378405,357.9599,357.7857,2.004862
4.755022,7.700313,75.4391,58.8434,20.98005,7.487739,93.03898,4.413287,16.75574,37.01928,27.27894,13.54925,17.92113,17.22147,11.32855,7.271869, ,-4.557495,355.815,347.9062,15.05168,1.036606,355.7063,30.27796,2.971407,358.2975,349.8474,24.94996,12.59449,347.9335,342.9672,7.373188,5.146164, ,0.8907521,359.5916,340.8593,308.2657,349.9521,1.702581,351.2231,356.9343,359.7644,35.3588,350.6431,5.034581,346.6758,2.25695,351.5966,355.3556, ,0.9885437,353.5625,289.5648,18.63953,18.32137,5.831683,86.36926,358.7986,343.3355,2.381737,351.5671,0.7140992,0.5892637,358.4246,357.519,2.003175
4.757656,7.708345,75.43657,58.84062,20.98103,7.480728,93.04405,4.419314,16.75363,37.02272,27.28161,13.54763,17.92245,17.22366,11.32225,7.280158, ,-4.559174,355.8153,347.9073,15.0484,1.039475,355.7056,30.2716,2.974441,358.2975,349.8474,24.95011,12.59222,347.9335,342.9645,7.376411,5.14264, ,0.8970882,359.5873,340.8578,308.2664,349.951,1.696947,351.217,356.9307,359.7646,35.36172,350.6389,5.035838,346.6742,2.25069,351.6093,355.3451, ,0.9880294,353.5532,289.5676,18.63737,18.32145,5.823999,86.37489,358.7926,343.3376,2.386232,351.5609,0.7132562,0.5858996,358.4215,357.514,2.015788
4.777689,7.544533,75.4548,59.50883,21.32811,7.418592,92.72871,4.395512,16.88268,36.97508,27.9527,15.73742,17.55199,16.86396,11.7634,7.66146, ,-4.520294,355.9347,349.2172,15.64684,0.9881294,355.7425,30.53852,2.705709,358.7578,349.8743,26.34133,15.18011,349.8106,343.3236,10.68732,4.420918, ,1.317178,359.4915,342.4373,307.71,350.0028,1.78837,350.5885,356.6996,359.323,35.35281,351.5958,4.168429,345.8696,357.4664,355.6039,354.0891, ,0.7619284,353.6814,288.6563,18.47734,18.75209,5.74173,85.71861,358.8659,343.1836,2.167924,353.303,0.03935619,358.6676,0.1375428,357.3355,1.842879
4.801717,7.466475,75.4933,59.6521,21.42927,7.404325,92.5881,4.35759,17.12008,36.91436,28.19805,17.14796,17.34992,16.91628,11.23969,11.3633, ,-4.510864,355.988,350.1459,15.79386,0.996392,355.6931,30.68081,2.714152,358.8703,349.8239,26.99627,16.75916,351.3076,344.0753,10.85915,6.891576, ,1.501912,359.4185,343.2365,307.5539,350.056,1.862617,350.1095,356.7382,359.1714,35.29399,352.4174,3.539547,345.3555,354.2317,358.6832,351.1801, ,0.6177939,353.7489,288.1295,18.34175,18.89392,5.659759,85.34322,358.9268,342.9451,2.034326,354.513,359.51,357.5487,1.201774,357.283,1.524776
4.896492,7.519263,75.51231,59.60361,21.43099,7.432515,92.34921,4.371222,17.40368,36.92301,28.32928,18.81088,17.3102,16.59006,11.93419,12.84539, ,-4.596436,355.9278,351.2826,15.82507,1.048914,355.6325,30.70965,2.877785,358.8747,349.7945,27.50442,18.55742,353.1333,344.3785,11.78087,8.725635, ,1.596893,359.3853,343.8864,307.5345,350.0876,1.810483,349.5121,356.8405,359.179,35.31698,353.4229,2.751462,344.7608,354.3437,0.6460865,352.6041, ,0.4882644,353.7292,287.6446,18.14844,18.90522,5.668143,84.85737,358.9974,342.6598,1.874947,355.878,358.9704,356.2798,0.8293309,358.2678,5.326133
4.906236,7.526031,75.57803,59.30844,21.34549,7.629188,91.97018,4.518815,17.70869,36.91468,28.27891,20.75076,17.61285,16.14016,12.8076,14.54703, ,-4.575897,355.8459,352.4038,15.72966,1.215907,355.567,30.54913,3.207314,358.7532,349.8114,27.81049,20.60053,355.62,345.0522,12.46513,10.26281, ,1.684976,359.6399,344.3336,307.6804,350.0865,1.70848,348.9698,356.9478,359.3258,35.33598,354.865,1.907863,343.8997,353.8534,2.804259,351.8915, ,0.4797615,353.7463,287.1996,17.83442,18.78361,5.905485,84.30919,359.0051,342.355,1.709924,357.295,358.6852,354.9148,0.4183088,359.3467,5.70713
5.033213,7.389396,75.75258,58.73964,21.20593,7.772803,91.57797,4.684189,18.03305,36.80443,27.73354,22.98031,18.16303,16.46927,14.72734,14.96168, ,-4.675415,355.8298,353.3297,15.495,1.518037,355.5683,30.18674,3.534452,358.5412,350.0952,27.55365,22.89575,358.7509,345.42,13.81266,10.48136, ,1.794486,359.9208,344.9142,307.9786,350.0986,1.644881,348.7215,357.0586,359.601,35.33258,356.721,0.7187565,343.3002,352.2691,5.129963,350.5901, ,0.43749,353.9016,286.6788,17.30953,18.58391,6.108686,83.93275,359.0095,342.035,1.485141,359.0045,358.2914,353.1227,0.552299,0.07159565,4.289711
5.239604,7.313004,75.80334,57.93747,21.0191,7.786597,91.29755,4.67616,18.34512,36.81665,27.43653,25.46726,19.87866,16.7594,16.56774,13.37735, ,-4.846649,355.7657,354.2497,15.18333,1.897789,355.6796,29.68032,3.634811,358.3536,350.0804,27.36592,25.38087,2.528278,346.2866,15.10737,8.687403, ,1.947341,0.0536889,345.9243,308.3988,350.1712,1.682076,348.9957,357.1994,359.9051,35.37918,358.5,0.09363454,342.2841,350.2775,6.805047,350.2971, ,0.3428997,354.0343,286.2183,16.53239,18.34366,6.194664,83.92375,359.0044,341.7299,1.17478,0.987549,357.9097,350.9031,1.504549,359.8854,2.439926
5.234819,7.324668,75.80063,57.93747,21.01828,7.775121,91.29903,4.680177,18.34307,36.82154,27.43903,25.46797,19.87985,16.76361,16.57447,13.38281, ,-4.843384,355.7688,354.2506,15.18333,1.894934,355.6786,29.68239,3.637187,358.3498,350.0778,27.3683,25.3813,2.527261,346.2861,15.10987,8.687972, ,1.94449,0.04407221,345.9231,308.3988,350.1714,1.669691,348.993,357.1971,359.9115,35.38298,358.4934,0.09654172,342.2816,350.2706,6.815389,350.2917, ,0.3344447,354.0182,286.2212,16.53239,18.34339,6.183426,83.92358,359.0003,341.7321,1.179527,0.9813936,357.907,350.9053,1.500622,359.8817,2.444603
5.508411,7.340477,75.86879,57.00475,20.82439,7.8561,91.04908,4.471268,18.60078,36.73893,26.9275,28.29213,23.23864,16.41784,18.37774,12.81335, ,-5.068481,355.6468,355.1924,14.9105,2.267412,355.7011,29.13367,3.515802,358.2678,350.06,26.78531,28.19782,7.108853,346.1605,17.17108,7.081236, ,2.137208,0.09966609,347.2121,308.9352,350.3246,1.803521,349.6029,357.4035,0.1949336,35.33865,359.7784,0.4695475,340.2638,351.1984,6.480305,349.5152, ,0.2200003,354.0852,285.7254,15.63144,18.1328,6.257903,84.07713,358.9727,341.4774,0.7681608,2.728014,357.8308,348.6057,2.510533,359.5005,1.51474
5.504146,7.35018,75.86703,57.00594,20.8202,7.84043,91.05058,4.466187,18.60036,36.74729,26.9287,28.29207,23.24088,16.41994,18.38168,12.81972, ,-5.066833,355.6506,355.1921,14.90998,2.265007,355.7035,29.1352,3.512796,358.2671,350.0574,26.7875,28.19798,7.107144,346.161,17.1719,7.073836, ,2.131406,0.08873913,347.2125,308.9342,350.3262,1.792754,349.6039,357.4073,0.1973825,35.34561,359.769,0.4678273,340.2632,351.1919,6.48822,349.5062, ,0.2093274,354.0706,285.7272,15.63251,18.12933,6.243657,84.07851,358.9745,341.4779,0.7777435,2.715567,357.8327,348.6006,2.501203,359.4962,1.53283
5.816767,7.360722,76.17461,55.99927,20.62279,7.913024,90.82729,4.134876,18.7837,36.53755,26.00155,31.53803,26.9228,16.49667,20.38859,12.46072, ,-5.331818,355.5875,356.1196,14.77563,2.557395,355.682,28.53898,3.26982,358.3492,350.0691,25.7284,31.43416,11.17959,345.6402,19.4225,5.155892, ,2.320201,0.1216336,348.5794,309.6301,350.5947,1.958074,350.4554,357.6827,0.3991843,35.17775,0.8068078,1.886321,338.0162,352.275,6.000137,348.7072, ,0.08711051,354.1036,285.0298,14.76885,17.98734,6.263994,84.3485,358.9128,341.2868,0.3149304,3.893094,358.6778,346.6554,3.725221,359.055,0.7193315
6.192848,7.328944,76.67061,54.88751,20.37257,7.960497,90.61706,3.656197,18.90115,36.36124,24.60448,35.32154,28.2511,16.65988,21.94761,12.66814, ,-5.682739,355.5674,357.0338,14.67572,2.761274,355.6505,27.85592,2.897715,358.5604,350.1534,24.21664,35.13182,12.98157,345.7083,20.71513,3.345018, ,2.462728,0.1492307,349.8677,310.4731,351.0145,2.106001,351.5418,358.0507,0.5475077,35.05508,1.442995,3.736601,337.2405,351.9892,7.214945,347.7821, ,359.9906,354.1581,284.2112,13.93789,17.87929,6.248521,84.71985,358.8666,341.1542,359.8938,4.461396,0.06926595,346.2987,4.251801,359.6318,0.07540651
6.589348,7.33941,77.12283,53.58843,20.03432,8.034056,90.36684,3.10586,18.95499,36.17142,22.81044,39.14269,27.89841,16.30715,22.86347,13.01493, ,-6.081757,355.5085,357.928,14.4615,2.918827,355.6127,27.01061,2.44505,358.8039,350.2664,22.35095,38.87641,14.44813,346.2929,21.3542,2.000152, ,2.538885,0.1802832,351.0046,311.4731,351.5971,2.213943,352.8529,358.4636,0.6847715,34.91771,1.637115,4.927544,338.1348,351.7817,8.278613,347.1372, ,359.9633,354.1896,283.5088,13.08565,17.75653,6.273701,85.14143,358.823,341.0876,359.5116,4.618289,1.142201,347.0191,4.434902,0.3691171,359.7119
7.378364,7.561644,77.90553,50.28272,19.1389,8.245582,89.66989,2.008104,19.04268,36.1004,18.786,45.49277,24.16147,15.02142,22.86164,12.75698, ,-6.963745,355.2685,359.4764,13.53244,3.315401,355.5072,24.77273,1.434202,359.0759,350.6566,18.18654,45.42166,15.7178,347.9752,21.66443,359.6005, ,2.437483,0.2701462,352.5156,314.1337,353.1324,2.194649,356.0963,359.3458,1.055893,34.98703,1.179703,2.404252,343.8495,352.2501,7.301034,347.262, ,0.03894167,354.0949,282.4336,11.56855,17.36942,6.473339,85.96454,358.7476,341.0001,358.8097,4.771019,359.5709,348.6147,5.506384,359.7855,359.4707
7.738364,7.713424,78.33403,48.20626,18.69076,8.362557,89.26064,1.594425,19.14416,36.23342,17.22923,47.88032,20.27393,14.40592,22.43091,11.7871, ,-7.380157,355.1426,0.05614352,12.84668,3.628369,355.4716,23.43962,0.9541631,359.0273,350.8512,16.53175,47.84492,14.13816,348.8158,21.60798,358.6319, ,2.315466,0.2972646,352.8517,315.9272,353.9276,2.141972,357.944,359.8105,1.332848,35.18576,1.485802,359.4686,347.4681,352.3453,5.844495,348.3034, ,0.140599,354.001,281.937,11.04483,17.12038,6.614258,86.31611,358.7352,340.9151,358.5086,4.858522,357.9272,350.8354,5.72163,359.1754,359.6111
7.984273,7.834434,78.7686,45.78491,18.35609,8.440972,88.81801,1.373421,19.31155,36.42143,16.031,49.64907,17.5506,13.80161,21.92568,10.60926, ,-7.681305,355.0444,0.5173787,11.98774,4.018696,355.5095,22.00027,0.529716,358.8734,351.015,15.19906,49.53003,13.03668,349.7695,21.38571,357.7535, ,2.143089,0.3196689,352.9193,318.0577,354.6103,2.104664,359.8571,0.2960352,1.667577,35.42845,2.036071,356.6703,349.8498,352.1199,4.48599,349.6384, ,0.2825213,353.9246,281.4681,10.59705,16.90258,6.750813,86.57869,358.769,340.7762,358.2361,4.969136,356.4945,352.7474,5.655398,358.7836,359.7515
7.982606,7.842228,78.7686,45.78352,18.35797,8.42518,88.82042,1.373421,19.31403,36.43002,16.02978,49.64798,17.55114,13.8036,21.93096,10.61606, ,-7.679749,355.0477,0.5173787,11.98511,4.01837,355.5118,21.99636,0.531592,358.8757,351.0121,15.20256,49.52894,13.03842,349.769,21.38856,357.7512, ,2.14403,0.3091442,352.9193,318.0578,354.6091,2.093585,359.8538,0.292778,1.665858,35.43635,2.025118,356.6728,349.849,352.1098,4.495965,349.6317, ,0.2751185,353.9118,281.4681,10.59585,16.90432,6.736668,86.58137,358.7692,340.7735,358.2469,4.956756,356.493,352.7506,5.64478,358.7797,359.7589
8.079945,7.884663,79.13119,43.00407,18.13605,8.513607,88.36294,1.440186,19.54214,36.63012,15.05957,50.92516,16.19587,13.32336,21.51214,9.62323, ,-7.822327,354.9593,0.9062878,10.95002,4.429899,355.5805,20.51939,0.200344,358.6548,351.1697,14.01448,50.73723,12.07491,350.7085,21.15599,356.9114, ,1.9389,0.3892905,352.7683,320.4873,355.1282,2.127791,1.715693,0.8206639,2.040043,35.68555,2.694766,355.1888,350.4676,351.8261,3.252714,350.8889, ,0.4691504,353.9304,281.0929,10.06491,16.72064,6.879277,86.72742,358.8349,340.5858,358.0049,5.167733,356.1289,353.7789,5.670832,358.3354,359.8779
8.077229,7.890423,79.12984,43.00642,18.1351,8.508085,88.36216,1.438554,19.54218,36.63364,15.05743,50.92671,16.19659,13.32306,21.51214,9.627789, ,-7.819458,354.9622,0.907017,10.95143,4.431026,355.5789,20.52433,0.1980048,358.654,351.1696,14.01498,50.73881,12.07403,350.7079,21.15599,356.9054, ,1.940307,0.3842666,352.7693,320.4856,355.1291,2.11987,1.71645,0.8225502,2.041818,35.68906,2.689832,355.1897,350.4663,351.8236,3.252714,350.8855, ,0.466132,353.9205,281.0941,10.06585,16.71959,6.87423,86.72585,358.8376,340.5859,358.0103,5.16168,356.1288,353.7768,5.664891,358.3354,359.8917
7.987118,7.891217,79.40036,39.90099,18.01875,8.533185,87.90333,1.748042,19.83663,36.8096,14.26342,51.91427,15.58381,12.87606,21.13186,9.174205, ,-7.767303,354.8819,1.269053,9.742096,4.817042,355.6744,19.01024,359.98,358.4348,351.2785,12.82245,51.68451,10.96944,351.6543,20.85485,356.1716, ,1.694324,0.4843345,352.426,323.176,355.4944,2.195401,3.465999,1.382359,2.412424,35.89849,3.54538,354.3206,349.9688,351.6412,2.411169,351.6622, ,0.6670485,353.9895,280.8266,9.420551,16.58924,6.940212,86.76213,358.9298,340.3379,357.8298,5.574559,356.3118,354.2108,5.793993,357.9648,359.9735
7.714744,7.856199,79.66728,36.57899,17.96489,8.517196,87.43961,2.21495,20.1569,36.90202,13.57233,52.70198,15.54149,12.29983,20.64917,9.388466, ,-7.516968,354.8199,1.617152,8.453495,5.140428,355.7895,17.46936,359.8018,358.2822,351.3534,11.56023,52.43313,9.882326,352.626,20.38887,355.5633, ,1.445238,0.599004,351.9409,326.0775,355.7712,2.332826,5.086757,1.982311,2.781526,36.01086,4.615997,353.6623,348.8775,351.6465,2.264845,351.7237, ,0.873512,354.0948,280.5735,8.747617,16.50716,6.943526,86.68807,359.0286,340.0655,357.778,5.914503,356.8549,354.3963,5.793162,357.9919,0.005602174
7.265728,7.676372,79.99122,33.14939,17.95977,8.477552,86.96075,2.82777,20.46463,36.22845,12.96717,53.28621,16.07713,11.06898,20.03291,10.05117, ,-7.082825,354.8419,1.851854,7.147921,5.425713,355.9315,15.90624,359.575,358.2624,351.5544,10.10246,52.97303,8.988297,353.4209,19.74741,355.089, ,1.165332,0.2643136,351.817,329.1107,356.0598,2.530516,6.593455,2.655271,3.119951,35.34762,6.372918,353.1937,347.3966,352.55,2.641846,351.2302, ,1.05743,354.3072,280.2438,8.086624,16.48517,6.906769,86.50227,359.1154,339.7987,358.3318,5.661958,357.6346,354.5029,5.331884,358.2908,359.9429
6.693233,7.479471,80.36653,29.72306,17.99889,8.427505,86.47541,3.609437,20.72396,35.76018,12.59506,53.69231,16.87616,9.932425,19.36978,10.86896, ,-6.507599,354.9063,2.079306,5.881558,5.715664,356.0947,14.32905,359.245,358.348,351.6229,8.682908,53.33611,8.177617,354.4132,19.01342,354.6604, ,0.9057942,359.9322,351.7097,332.166,356.4277,2.761447,8.023565,3.43392,3.428959,34.86916,7.779469,352.9671,345.8655,353.2561,3.207974,350.5293, ,1.228014,354.5247,279.8616,7.402637,16.52175,6.847483,86.22226,359.1605,339.5752,358.672,5.415178,358.5065,354.5522,5.035715,358.5872,0.00647998
6.025838,7.559261,80.85699,26.3788,18.06301,8.403581,85.95289,3.171945,22.22507,35.20397,12.11398,53.90298,17.62784,8.776768,18.6591,11.46831, ,-5.824463,354.7564,2.690143,4.655396,6.067618,356.2738,12.76473,357.4771,359.8446,351.715,7.164927,53.53268,7.345789,355.4004,18.23301,354.2917, ,0.6434136,0.9747424,350.3418,335.1543,356.9326,3.029479,9.385478,1.914311,6.152036,34.30362,8.767808,353.1403,344.559,353.9886,3.615135,350.045, ,1.373452,354.5963,279.4332,6.668038,16.58293,6.800661,85.82045,0.1460044,338.6252,358.9987,4.90916,359.3462,354.5512,4.696495,358.8134,0.09206484
5.310846,7.444098,81.27879,23.18085,18.17475,8.418948,85.38644,4.392127,24.08476,34.62283,11.34763,53.88083,18.00156,7.659619,17.86496,11.64725, ,-5.077515,354.7651,3.095019,3.500379,6.53202,356.4434,11.23953,355.7989,1.217038,351.8405,5.545266,53.5217,6.448548,356.3879,17.43466,353.906, ,0.3984702,1.068552,350.0519,338.0163,357.5751,3.311325,10.65396,0.3673747,8.9996,33.71874,9.173503,353.4206,343.7684,354.6323,3.590828,350.0586, ,1.488119,354.7654,279.0066,5.874601,16.65885,6.775264,85.2956,1.214745,337.7651,359.3084,4.209628,359.7422,354.5756,4.276329,358.9019,0.2776196
4.614307,7.318464,81.6577,20.1303,18.3441,8.548503,84.78944,6.309721,26.24628,34.00879,10.29789,53.64883,17.59339,6.639902,17.02114,11.38501, ,-4.317261,354.7736,3.513158,2.429773,7.122519,356.5583,9.85983,354.2304,2.433025,351.9871,3.86533,53.30938,5.376389,357.366,16.6722,353.5142, ,0.2077279,1.183001,349.9635,340.7603,358.3167,3.647702,11.83375,358.8631,11.99675,33.10601,9.058323,353.5289,343.7868,355.205,3.066681,350.6234, ,1.608374,354.9592,278.6078,5.034953,16.72805,6.816711,84.67177,2.346692,336.9925,359.5677,3.339561,359.5541,354.9127,3.876709,358.8252,0.4333629
4.613628,7.322102,81.65607,20.12792,18.34482,8.54126,84.79273,6.306368,26.2458,34.01414,10.2953,53.6492,17.59446,6.63825,17.0246,11.39238, ,-4.317169,354.7748,3.510968,2.429435,7.12131,356.5591,9.854637,354.2325,2.430601,351.9843,3.868855,53.30998,5.377129,357.3683,16.67466,353.5095, ,0.2100369,1.177781,349.9655,340.7623,358.3152,3.642883,11.82875,358.8619,12.0001,33.11057,9.056168,353.5314,343.7849,355.2008,3.071305,350.6176, ,1.606412,354.9516,278.6094,5.033331,16.72909,6.810778,84.67522,2.342276,336.9943,359.5735,3.332812,359.5548,354.9167,3.870033,358.8228,0.4397678
3.945966,7.199456,81.97005,17.22033,18.55169,8.716307,84.20617,8.346898,28.66889,33.39436,8.948792,53.24656,16.59801,5.749203,16.21443,10.96882, ,-3.569855,354.8,3.927809,1.46828,7.80245,356.6261,8.639964,352.7848,3.48512,352.1469,2.107688,52.95299,4.130179,358.3011,15.96772,353.1136, ,0.01952377,1.278761,350.0675,343.4089,359.0996,3.988116,12.91676,357.4343,15.1707,32.49746,8.415497,353.8268,344.379,355.7043,2.32932,351.4419, ,1.681299,355.1274,278.2644,4.180965,16.75898,6.863806,84.01055,3.490588,336.3086,359.7858,2.359513,359.1505,355.5675,3.488109,358.6916,0.5826313
3.939811,7.205762,81.96741,17.21896,18.55169,8.699753,84.20731,8.344833,28.66746,33.39824,8.946341,53.24557,16.60056,5.750701,16.2168,10.97503, ,-3.566864,354.8039,3.926577,1.469874,7.80245,356.6304,8.633562,352.787,3.488145,352.1469,2.108418,52.9521,4.132378,358.2988,15.96979,353.1079, ,0.01652807,1.269688,350.0681,343.4104,359.0996,3.977685,12.91181,357.4318,15.16748,32.50108,8.414453,353.8281,344.3769,355.6983,2.331836,351.4385, ,1.673229,355.112,278.2671,4.180769,16.75898,6.851606,84.01177,3.488308,336.3091,359.7913,2.352738,359.1512,355.5667,3.482046,358.6919,0.5962163
2.878253,6.99867,82.4215,11.84556,18.96478,9.096931,83.04457,12.96826,21.24113,32.17651,6.061597,51.76986,14.80887,4.27598,14.79439,10.72646, ,-2.293365,354.8417,4.768778,0.06511441,9.172738,356.7038,6.389545,355.4812,358.5035,352.4885,358.4227,51.68263,2.016277,0.001642487,14.65769,352.3634, ,359.6848,1.38242,350.7606,348.4466,0.6118917,4.576459,14.72231,12.06775,5.021458,31.29892,5.839142,356.6555,345.6426,356.6445,1.477733,352.4493, ,1.716674,355.4119,277.7339,2.611574,16.65469,7.010445,82.58749,357.9601,339.3423,0.1630027,0.3299403,359.4427,356.7066,2.650884,358.8115,0.7599204
2.516377,6.921027,82.59881,9.409974,19.10637,9.265815,82.31627,14.83138,21.27338,31.56263,5.392047,50.71889,14.17374,3.69072,14.16976,10.99259, ,-1.827484,354.8476,5.205419,359.7137,9.705065,356.7556,5.217463,355.4102,357.9394,352.6263,356.5259,50.70829,1.320811,0.7979017,14.0435,352.055, ,359.4975,1.342213,351.2949,350.7977,1.275675,4.780291,15.35286,13.99406,5.438563,30.68651,4.107867,358.9239,346.1584,357.1913,1.551533,352.3814, ,1.663425,355.5157,277.5176,1.970293,16.53726,7.113432,81.69099,357.563,339.43,0.3437864,359.4877,359.9935,357.0768,2.238115,359.0909,0.7390388
2.258691,6.865356,82.74069,7.175484,19.17929,9.425449,81.47529,16.69492,21.26187,30.97326,5.93431,49.5274,13.49361,3.292313,13.64094,11.3921, ,-1.474335,354.8517,5.674448,359.595,10.0696,356.7957,4.022232,355.6664,357.2815,352.722,354.618,49.51551,0.6778915,1.572952,13.5007,351.7169, ,359.3016,1.255865,351.9059,352.9757,1.87662,4.938006,15.72075,15.98941,5.879896,30.08688,2.250096,1.261621,346.7406,357.7779,1.794046,352.1533, ,1.571055,355.5767,277.3432,1.434605,16.40318,7.228039,80.67838,357.1994,339.5979,0.5457668,358.7968,0.5248606,357.5049,1.821483,359.4046,0.7437847
2.070286,6.819345,82.85833,5.161315,19.22036,9.578176,80.58369,18.69387,21.22144,30.37845,7.487217,48.22047,12.84771,3.188928,13.22668,11.85721, ,-1.206116,354.8591,6.186159,359.6732,10.251,356.8729,2.826342,356.1782,356.6428,352.7986,352.6964,48.11053,0.01505878,2.29916,13.07224,351.32, ,359.1444,1.210783,352.5575,354.9394,2.450232,5.128336,15.83913,18.14432,6.310611,29.48144,0.3302433,3.702088,347.3151,358.4169,1.962211,351.8918, ,1.458275,355.6299,277.2034,0.9756414,16.31739,7.325906,79.62528,356.9024,339.8194,0.6827587,358.3629,1.115735,357.9552,1.510356,359.6965,0.7299134
1.922068,6.795416,82.93761,3.421042,19.28747,9.743242,79.64751,20.79236,21.17621,29.82929,9.424701,46.73709,12.39003,3.411418,12.90958,12.27992, ,-1.016418,354.8735,6.769647,359.8725,10.30237,356.9738,1.601648,356.9308,356.08,352.8372,350.8982,46.41595,359.3942,3.020195,12.76274,350.8519, ,359.0519,1.214159,353.2335,356.6265,3.02309,5.344497,15.71136,20.3906,6.726264,28.9139,358.4191,6.142438,347.7638,359.0659,1.932329,351.7729, ,1.336265,355.6515,277.1153,0.5588199,16.32197,7.427859,78.54417,356.6895,340.0593,0.8084944,358.252,1.698231,358.2098,1.258071,359.9007,0.71353
