Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
124.314,90.63041,119.6648,119.7756,114.3421,167.2292,120.0112,119.9314,125.8701,0,120.9782,120.9761,104.0982,119.741,120.9757,104.0983, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2.507974,-18.0849,-0.0008850098,0.01482764,0.1946084,18.08493,0.0008869514,-0.01412964,-12.46912,0.2035418,0.0008413267,-0.0008544922,0,-0.04852295,-0.0003051758,0.0005078462, ,-0.4538574,-89.66211,-0.3009644,-0.1200256,-9.766083,90.33521,0.3010052,0.1193154,-2.533997,-90,179.7968,-0.0001831055,-0.0002746582,-178.0719,0.0001424579,0.0001451358, ,10.41623,-0.89151,-0.07754517,-0.05050659,0.04181916,0.8906842,-0.07757568,-0.04901123,0.1205967,-90,1.282995,1.885294,-30.64862,1.280523,1.884869,-30.64859
124.314,90.63041,119.6648,119.7756,114.3421,167.2292,120.0112,119.9314,125.8701,0,120.9782,120.9761,104.0982,119.741,120.9757,104.0983, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2.507974,-18.0849,-0.0008850098,0.01482764,0.1946084,18.08493,0.0008869514,-0.01412964,-12.46912,0.2035418,0.0008413267,-0.0008544922,0,-0.04852295,-0.0003051758,0.0005078462, ,-0.4538574,-89.66211,-0.3009644,-0.1200256,-9.766083,90.33521,0.3010052,0.1193154,-2.533997,-90,179.7968,-0.0001831055,-0.0002746582,-178.0719,0.0001424579,0.0001451358, ,10.41623,-0.89151,-0.07754517,-0.05050659,0.04181916,0.8906842,-0.07757568,-0.04901123,0.1205967,-90,1.282995,1.885294,-30.64862,1.280523,1.884869,-30.64859
122.6018,94.43382,93.69785,116.1086,119.0266,167.694,160.1479,118.487,125.3088,3.924482,106.5635,119.449,110.2871,140.4505,124.0887,108.0786, ,1.712189,3.803406,25.96694,3.667076,4.684471,0.4647827,40.13673,1.444397,0.5613327,3.924482,14.41466,1.527054,6.18898,20.70943,3.113075,3.980309, ,5.46185,-18.08463,-4.17099,8.012368,-5.877197,18.08519,14.89375,-8.634308,-11.63101,0.5229573,0.007257614,5.967721,4.358612,0.8714007,-5.409454,-2.954834, ,-0.3224182,-89.68045,-80.50873,0.09168257,-8.792236,90.35353,76.28345,-0.3843994,-2.580627,-93.76138,-179.9864,1.567484,0.9583463,-176.3477,-1.475616,1.336362, ,10.39616,3.010407,2.919796,1.272864,1.221131,-2.999847,-18.32373,-10.65445,0.08358055,-88.95001,-25.64685,3.77668,-14.52988,33.71289,3.126398,-27.17932
122.829,93.84843,92.93626,115.935,118.8442,167.6199,160.5473,118.7644,125.2339,3.600752,108.5482,133.89,102.7529,134.276,137.68,103.3022, ,0.2271729,0.5853882,0.7615891,0.1735535,0.182457,0.07403564,0.3993225,0.2774811,0.07480621,0.32373,1.984634,14.44105,7.534286,6.174423,13.59123,4.77636, ,5.067221,-18.08478,-4.6745,7.978528,-5.670807,18.08504,14.65223,-8.61969,-11.5206,1.742655,2.092534,4.619143,1.125942,-0.458313,-4.925934,-0.6186218, ,-0.3399353,-89.67514,-80.40729,0.1386303,-8.850555,90.34824,76.64816,-0.3968506,-2.588623,-93.0607,178.0842,1.737946,-0.1324768,-179.3385,-1.749817,0.598695, ,10.39847,2.409855,2.078873,0.8779581,1.172248,-2.402618,-17.46674,-10.1409,0.07886039,-88.94193,-26.62561,26.53909,-32.37091,24.0243,25.02464,-34.20892
123.0118,93.36739,92.20417,115.7062,118.5638,167.5599,160.897,119.0237,125.1639,3.290886,110.2236,135.3683,101.4123,126.1846,149.0901,101.1527, ,0.182785,0.481041,0.7320938,0.2288132,0.2803802,0.06005859,0.3497925,0.2592468,0.07003021,0.3098652,1.675468,1.478302,1.340591,8.091415,11.41014,2.14949, ,4.750272,-18.08487,-5.220856,8.036246,-5.336182,18.08497,14.38521,-8.599762,-11.41812,1.726846,1.995106,4.352123,0.7422763,-0.869873,-4.15921,0.4071018, ,-0.3540039,-89.67163,-80.35242,0.1844909,-8.923584,90.34471,76.93023,-0.4065247,-2.59726,-92.70016,177.9962,1.588093,-0.4669495,179.5018,-1.487122,0.7288426, ,10.40038,1.916377,1.264013,0.47416,1.09742,-1.911316,-16.60986,-9.6586,0.07458307,-88.94052,-23.12164,28.70262,-35.30591,10.66634,42.45199,-38.71936
123.1047,93.12978,91.82589,115.5811,118.4259,167.5304,161.0791,119.1659,125.1267,3.140946,111.1551,135.3789,100.8951,123.328,152.8269,100.8002, ,0.09293365,0.2376022,0.3782806,0.1250458,0.1379166,0.02949524,0.1820831,0.1422043,0.03717041,0.1499405,0.9314651,0.0105896,0.5171814,2.856644,3.736816,0.3525925, ,4.589355,-18.0849,-5.501373,8.060718,-5.170197,18.08494,14.24346,-8.589233,-11.36395,1.720976,1.915175,4.306785,0.6299239,-1.021667,-3.943695,0.6547153, ,-0.3611755,-89.67001,-80.31903,0.207968,-8.960175,90.34312,77.07393,-0.4107971,-2.602051,-92.52023,177.9352,1.54396,-0.5786133,179.1591,-1.368408,0.7897848, ,10.40139,1.67262,0.841018,0.2471224,1.061995,-1.668549,-16.16544,-9.39621,0.07231578,-88.94037,-21.21008,28.69838,-36.45419,5.728339,48.00796,-39.51163
123.2176,92.84784,91.35102,115.4462,118.2819,167.4956,161.3057,119.3381,125.0789,2.947318,112.1627,135.2027,100.438,120.7352,155.8818,100.7769, ,0.1128311,0.2819443,0.4748688,0.1349487,0.1439667,0.03474426,0.2266083,0.1722031,0.04786682,0.1936276,1.007614,0.1762085,0.457077,2.592735,3.054886,0.02326965, ,4.394164,-18.0849,-5.845978,8.063707,-5,18.08491,14.04637,-8.587036,-11.29465,1.69208,1.823889,4.263046,0.5204695,-1.157227,-3.775574,0.8004878, ,-0.3698425,-89.66843,-80.28943,0.2341091,-9.001282,90.34151,77.23613,-0.4161072,-2.608856,-92.29474,177.8754,1.501053,-0.6557922,178.9112,-1.276978,0.8376904, ,10.40263,1.38339,0.3111415,-0.02294922,1.024602,-1.38031,-15.61426,-9.089386,0.06947785,-88.93988,-19.15945,28.39984,-37.53281,1.151587,52.51961,-39.52805
123.3309,92.56637,90.86897,115.3,118.1429,167.4611,161.5425,119.5283,125.0302,2.753723,113.1576,134.9819,100.0229,118.3883,158.6078,100.8481, ,0.1133575,0.2814713,0.4820557,0.1461945,0.1389694,0.03456116,0.2367859,0.1901703,0.04867554,0.1935956,0.994873,0.220871,0.4150925,2.346939,2.726028,0.07117462, ,4.198286,-18.08493,-6.191162,8.060547,-4.836578,18.0849,13.84489,-8.587128,-11.22433,1.657911,1.735397,4.221336,0.4163377,-1.291626,-3.634644,0.9099673, ,-0.3785706,-89.66687,-80.24698,0.2611539,-9.04184,90.33997,77.40689,-0.4202881,-2.615936,-92.06671,177.8174,1.461361,-0.7192688,178.6979,-1.195831,0.8797499, ,10.40394,1.094629,-0.2294312,-0.3215332,0.988223,-1.092499,-15.05399,-8.755676,0.06659827,-88.93939,-17.16473,28.03093,-38.54095,-3.106903,56.52127,-39.32117
123.4663,92.23469,90.27291,115.1073,117.9446,167.4207,161.8401,119.7342,124.9411,2.533118,114.3581,134.367,99.61936,116.0833,160.9286,101.1713, ,0.1353989,0.3316803,0.5960541,0.192749,0.1983337,0.04034424,0.2975464,0.2059708,0.08906555,0.2206042,1.200508,0.6148834,0.4035568,2.30497,2.320801,0.3232422, ,3.964553,-18.08493,-6.628296,8.089568,-4.596313,18.0849,13.56604,-8.563324,-11.09451,1.626316,1.619295,4.243293,0.3794804,-1.461182,-3.538635,0.9663709, ,-0.3889771,-89.66553,-80.20422,0.2903676,-9.093964,90.3386,77.5994,-0.4311523,-2.627899,-91.79163,177.7548,1.454912,-0.7613831,178.5222,-1.129333,0.9184226, ,10.40549,0.7543874,-0.9003906,-0.6764221,0.9370757,-0.7531128,-14.35739,-8.364014,0.06142683,-88.9404,-14.77435,27.0828,-39.50891,-7.360046,59.8958,-38.50452
123.6033,91.90083,89.66405,114.8906,117.7355,167.3803,162.1528,119.9563,124.8428,2.323602,115.5921,133.6527,99.24017,113.9375,163.0241,101.5668, ,0.1369476,0.3338623,0.6088562,0.2166977,0.2091141,0.04042053,0.3127289,0.2220764,0.09833527,0.2095168,1.233971,0.7142792,0.3791962,2.145859,2.095444,0.3954697, ,3.728483,-18.08493,-7.074646,8.127974,-4.3414,18.0849,13.27562,-8.532501,-10.95096,1.596883,1.501449,4.285122,0.3657359,-1.64267,-3.4646,1.002656, ,-0.3994751,-89.66425,-80.14493,0.3190753,-9.147736,90.33734,77.80029,-0.4412842,-2.640961,-91.51297,177.6907,1.458881,-0.7946777,178.3697,-1.069824,0.9537707, ,10.40711,0.4118619,-1.590881,-1.066864,0.8829249,-0.411377,-13.6427,-7.93927,0.05565438,-88.9418,-12.35724,25.98713,-40.42282,-11.43036,62.92403,-37.52481
