LeftUpLeg_Q_w,LeftUpLeg_Q_x,LeftUpLeg_Q_y,LeftUpLeg_Q_z,LeftLeg_Q_w,LeftLeg_Q_x,LeftLeg_Q_y,LeftLeg_Q_z,LeftFoot_Q_w,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftShoulder_Q_w,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftArm_Q_w,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftForeArm_Q_w,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftHand_Q_w,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,Hip_Q_w,Hip_Q_x,Hip_Q_y,Hip_Q_z,Spine_Q_w,Spine_Q_x,Spine_Q_y,Spine_Q_z,Head_Q_w,Head_Q_x,Head_Q_y,Head_Q_z,RightShoulder_Q_w,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightArm_Q_w,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightForeArm_Q_w,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightHand_Q_w,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightUpLeg_Q_w,RightUpLeg_Q_x,RightUpLeg_Q_y,RightUpLeg_Q_z,RightLeg_Q_w,RightLeg_Q_x,RightLeg_Q_y,RightLeg_Q_z,RightFoot_Q_w,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z
0.9842715,-0.1750009,-0.02026706,0.01317829,0.9860552,0.1177094,0.1107784,-0.03959626,0.9237761,0.04769421,-0.3539087,0.138244,0.9987977,-0.03358988,0.02244257,0.02777096,0.7825135,-0.004982815,-0.2841469,0.5539932,0.9671378,0.1622457,0.1760485,0.08560329,0.999598,-0.0084845,0.02332552,0.01370081,0.4239399,0.04042163,0.9023402,-0.06650671,0.9985906,0.005734035,-0.05177787,-0.01015366,0.9948221,-0.03149235,0.09211029,0.02920738,0.9972237,0.00892514,0.06871027,-0.0272789,0.8301767,0.06388806,-0.07446838,-0.5487983,0.928806,-0.01972547,-0.3405938,-0.1446588,0.9410191,-0.3157397,-0.1214624,-0.006196667,0.9744704,-0.01951631,-0.200222,-0.09968784,0.966842,0.1623951,0.1845248,0.06924592,0.967612,-0.121856,-0.2088535,-0.07251576
0.9850321,-0.1695013,-0.0262206,0.01713112,0.9849541,0.1220783,0.1152887,-0.04087633,0.9247276,0.03649963,-0.358679,0.1220496,0.9988305,-0.03245059,0.02239775,0.02798248,0.7825444,-0.005243883,-0.2817032,0.5551939,0.9665311,0.1609062,0.1792784,0.08823923,0.9995884,-0.00912495,0.02460117,0.01160172,0.4232294,0.03981758,0.9028658,-0.06422526,0.9986356,0.00508684,-0.05093725,-0.01031515,0.9949855,-0.02952329,0.09096141,0.02929853,0.9972053,0.01012626,0.06881037,-0.02728221,0.8304646,0.06637881,-0.07052638,-0.5485877,0.9292769,-0.01790857,-0.3387436,-0.1462069,0.9414951,-0.3142325,-0.1216829,-0.006192166,0.9751786,-0.01641901,-0.1974057,-0.09893479,0.9656076,0.1690728,0.1851144,0.06891359,0.9684566,-0.1032534,-0.2159453,-0.06926893
0.986438,-0.1568246,-0.04048695,0.02658914,0.9821134,0.1283892,0.1293736,-0.04724474,0.9280574,0.003890056,-0.3604628,0.09360013,0.9988583,-0.03061471,0.02284226,0.02869027,0.782836,-0.005507834,-0.2761196,0.5575799,0.9651034,0.1580938,0.1862992,0.09420446,0.9995439,-0.01125372,0.02749925,0.005395622,0.4218562,0.03852398,0.9038815,-0.0595936,0.9987163,0.003533259,-0.04940007,-0.01062556,0.9952021,-0.02612396,0.08932289,0.03019483,0.9971077,0.01253636,0.0696298,-0.0277619,0.8314173,0.07246927,-0.06200418,-0.5474019,0.9302468,-0.01395239,-0.3350117,-0.1490415,0.9422425,-0.3117321,-0.1223057,-0.006595775,0.9767289,-0.01112658,-0.1915328,-0.09587576,0.9622589,0.1912827,0.1820122,0.06588104,0.9654568,-0.1048649,-0.2216283,-0.08819012
0.9878871,-0.1453699,-0.04764802,0.02600466,0.9790472,0.1351181,0.146672,-0.04119517,0.9257839,-0.02837648,-0.3695315,0.07460169,0.9987859,-0.03037424,0.02422238,0.03028955,0.7839097,-0.005090728,-0.2693515,0.5593832,0.9632562,0.1554763,0.1943931,0.1008761,0.9994117,-0.01530753,0.03060257,-0.002329841,0.4211411,0.03782914,0.9044137,-0.05696489,0.9987984,0.0009669548,-0.04781496,-0.01070646,0.9952641,-0.02431844,0.08860205,0.03174453,0.9968984,0.01381291,0.07177414,-0.02917616,0.8329222,0.07902696,-0.05208433,-0.5452364,0.9313121,-0.008923732,-0.3309072,-0.1519161,0.9429097,-0.3094135,-0.1230316,-0.006908998,0.9785848,-0.01134064,-0.1849835,-0.08957936,0.9570135,0.2198288,0.1794342,0.06003232,0.9620198,-0.101293,-0.228692,-0.1093506
0.9892975,-0.1349064,-0.05031686,0.02364466,0.9760532,0.1401895,0.1631477,-0.03240377,0.9217962,-0.05081635,-0.3795775,0.06025239,0.9986333,-0.03098651,0.02663906,0.03258451,0.7861205,-0.004806452,-0.2589645,0.5611852,0.961004,0.1521576,0.2040801,0.1080317,0.9991891,-0.02033542,0.03316719,-0.01037044,0.4228266,0.03683728,0.9036899,-0.05661603,0.998917,-0.001345266,-0.0454333,-0.009946793,0.995159,-0.02479356,0.08924409,0.03285321,0.9965693,0.01347582,0.07560963,-0.03084319,0.8346782,0.0824362,-0.04009094,-0.5430556,0.9325743,-0.001414254,-0.3255507,-0.1559485,0.9436119,-0.3069108,-0.1239121,-0.006948788,0.9807389,-0.01913489,-0.1789359,-0.07594068,0.9483276,0.2569756,0.1799147,0.04763544,0.9578102,-0.08708008,-0.2379622,-0.1356121
0.9896316,-0.1296202,-0.05615982,0.02596106,0.9739926,0.1429627,0.1727388,-0.032581,0.9206724,-0.05877162,-0.3814766,0.058172,0.9985905,-0.03074349,0.02789061,0.03307768,0.7871849,-0.004571945,-0.2520536,0.5628393,0.9596047,0.1498168,0.2101032,0.1121176,0.9990645,-0.02219486,0.03408931,-0.01467694,0.4238812,0.0359804,0.903265,-0.05605857,0.9989698,-0.00152259,-0.0443513,-0.009484234,0.9945033,-0.03360277,0.09199788,0.03701907,0.9964201,0.01347003,0.07745536,-0.03108281,0.8351735,0.08233514,-0.03287197,-0.5427942,0.9331195,0.003239535,-0.3227541,-0.1584531,0.9439151,-0.3058737,-0.1241756,-0.006782044,0.9818348,-0.02640724,-0.1753266,-0.06755503,0.941621,0.281026,0.1808869,0.04067198,0.9544999,-0.07617924,-0.2447534,-0.1523897
0.9898751,-0.1263519,-0.05809172,0.02842059,0.972463,0.1475897,0.1774192,-0.03248762,0.9198469,-0.06702594,-0.3823863,0.05630217,0.9985421,-0.03124732,0.02926782,0.03287603,0.7878685,-0.003795474,-0.2447116,0.5651239,0.9578586,0.1470557,0.2174991,0.1165146,0.9989437,-0.02313918,0.03472931,-0.01923025,0.4245578,0.0353433,0.9029858,-0.05584234,0.999015,-0.001498219,-0.04345598,-0.008850602,0.9942979,-0.03729948,0.09221184,0.03843711,0.9963236,0.01291177,0.0788953,-0.03079294,0.8351333,0.08138746,-0.02477754,-0.5434285,0.9335456,0.008035176,-0.3201033,-0.1611272,0.9441417,-0.3051228,-0.124325,-0.006308999,0.9822617,-0.03307221,-0.1755374,-0.05705024,0.9332001,0.3051645,0.187083,0.03181395,0.949841,-0.06131763,-0.2546576,-0.1708557
0.9914904,-0.1152395,-0.04996968,0.03420174,0.972898,0.1512877,0.1717962,-0.03267453,0.9185764,-0.0838502,-0.3827574,0.05180237,0.9984792,-0.03267533,0.0310026,0.03178525,0.7890493,-1.127273E-05,-0.2297924,0.569734,0.952733,0.1408853,0.2374834,0.1266999,0.9986768,-0.02232988,0.03584018,-0.02935243,0.4251398,0.0348763,0.9027325,-0.05580217,0.9991171,-0.001744699,-0.04130996,-0.007449025,0.9939806,-0.04450385,0.0914448,0.04074002,0.9963267,0.01342093,0.07925335,-0.02952755,0.8336647,0.07837805,-0.007495284,-0.5466297,0.9337445,0.01581937,-0.3162965,-0.1668157,0.944446,-0.3044174,-0.1238286,-0.004273653,0.9834189,-0.06336076,-0.1642779,-0.04342144,0.9083159,0.3683674,0.1960499,0.02884765,0.9347409,-0.01487422,-0.2849839,-0.2117131
0.991379,-0.1051438,-0.06679059,0.04063762,0.9689566,0.1515297,0.1922129,-0.0348717,0.9164258,-0.09860028,-0.3851392,0.04593227,0.9983293,-0.0351543,0.03312233,0.03171175,0.7911289,0.006045766,-0.2146701,0.5727088,0.9448586,0.1343085,0.2643237,0.1390563,0.9982819,-0.02006869,0.03804878,-0.03978502,0.4265569,0.03545353,0.9019338,-0.05751266,0.9992342,-0.002453689,-0.03854538,-0.006270747,0.993701,-0.05070124,0.09063139,0.04211373,0.9963847,0.01416693,0.07860734,-0.02894439,0.83206,0.07641802,0.009176079,-0.5493199,0.9330432,0.01836704,-0.3149985,-0.1728261,0.9450561,-0.3029371,-0.1228593,-0.001922537,0.9814284,-0.08695812,-0.1691803,-0.02479066,0.8823093,0.4129016,0.2246481,0.02400012,0.9092869,0.04287608,-0.3233463,-0.2584688
0.9909087,-0.09766995,-0.08084959,0.044987,0.9649169,0.1526704,0.21046,-0.03651825,0.9145387,-0.1110843,-0.3865671,0.04295617,0.9981109,-0.03625614,0.03647867,0.03360777,0.7957559,0.01092083,-0.1976521,0.5723522,0.9340817,0.1296038,0.2951134,0.1536305,0.997672,-0.02053294,0.04269472,-0.04905234,0.4302181,0.03591189,0.8999807,-0.06047788,0.9993718,-0.00317698,-0.03484492,-0.005626542,0.9932765,-0.05711959,0.09050169,0.04414385,0.9963131,0.01406961,0.07919643,-0.02983653,0.8321712,0.07686448,0.02397277,-0.5486422,0.9320039,0.01722742,-0.3153653,-0.1778111,0.9460354,-0.3000177,-0.1224924,-0.001454841,0.9790108,-0.1131291,-0.1693892,-0.006862658,0.8609384,0.4515581,0.2336564,0.0168851,0.8952,0.06641504,-0.3335534,-0.2880074
