LeftUpLeg_Q_w,LeftUpLeg_Q_x,LeftUpLeg_Q_y,LeftUpLeg_Q_z,LeftLeg_Q_w,LeftLeg_Q_x,LeftLeg_Q_y,LeftLeg_Q_z,LeftFoot_Q_w,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftShoulder_Q_w,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftArm_Q_w,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftForeArm_Q_w,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftHand_Q_w,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,Hip_Q_w,Hip_Q_x,Hip_Q_y,Hip_Q_z,Spine_Q_w,Spine_Q_x,Spine_Q_y,Spine_Q_z,Head_Q_w,Head_Q_x,Head_Q_y,Head_Q_z,RightShoulder_Q_w,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightArm_Q_w,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightForeArm_Q_w,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightHand_Q_w,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightUpLeg_Q_w,RightUpLeg_Q_x,RightUpLeg_Q_y,RightUpLeg_Q_z,RightLeg_Q_w,RightLeg_Q_x,RightLeg_Q_y,RightLeg_Q_z,RightFoot_Q_w,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z
0.9971018,-0.01458792,0.06923013,0.02797077,0.9966589,0.05294663,0.05776382,-0.02304518,0.9896361,-0.05170914,-0.1336738,-0.008827162,0.9993097,-0.03659549,-0.0009702549,-0.006330582,0.7037148,0.05442256,0.1531237,0.6916478,0.9987457,0.0303113,0.02921343,0.02710805,0.9854559,-0.05591572,0.01835925,-0.1594146,0.960171,0.01309706,-0.279091,0.002888779,0.9989578,0.04251591,-0.01614418,0.003885443,0.9965636,-0.0820576,-0.006807074,0.009012321,0.999241,0.01063596,-0.02038753,0.0314442,0.6787475,-0.04191494,-0.06152254,-0.7305888,0.9956154,0.0236304,0.06881689,0.05878761,0.9934362,0.05865764,-0.004255311,0.09811134,0.9779749,-0.1820247,-0.02686021,0.09854282,0.9626776,0.2377227,0.1293568,0.002554491,0.9840696,-0.05076946,-0.1457641,-0.08821681
0.9972699,-0.01291354,0.06777909,0.0263067,0.9966487,0.05697902,0.05479201,-0.02104156,0.9892327,-0.0577155,-0.1341232,-0.009925579,0.9992893,-0.03664605,-0.001223839,-0.008751214,0.7038661,0.06256022,0.145163,0.6925219,0.9985122,0.03947087,0.02568316,0.02749387,0.9890924,-0.04825309,0.002790644,-0.1391404,0.9612239,0.01248907,-0.2754754,0.0024488,0.9989964,0.04205753,-0.01499172,0.003563787,0.996498,-0.08243993,-0.009869121,0.009902772,0.999245,0.01285182,-0.02126097,0.02986999,0.676384,-0.02647025,-0.08958575,-0.7306014,0.9955273,0.01206355,0.06230727,0.06998394,0.9928823,0.05105162,-0.009000197,0.1072267,0.9788239,-0.1785292,-0.03075828,0.09531535,0.9660344,0.2160959,0.1416477,0.004003089,0.9829647,-0.05325228,-0.1512693,-0.08978996
0.9974867,-0.01071784,0.06568731,0.02430532,0.9965863,0.06160628,0.05154257,-0.01907199,0.9889398,-0.06409702,-0.1333455,-0.01042663,0.9992746,-0.03650144,-0.0008171606,-0.01083905,0.7032499,0.06922171,0.1364832,0.6942768,0.9984771,0.0432537,0.01968058,0.02802324,0.9921826,-0.04461321,-0.0141183,-0.1156901,0.9621653,0.0112724,-0.2722276,0.001710141,0.9990362,0.0415389,-0.01383949,0.003100691,0.9964358,-0.08243675,-0.01304025,0.01223828,0.9992462,0.0150742,-0.02138487,0.02867847,0.6747619,-0.01648877,-0.1179434,-0.7283639,0.995405,-0.0002572229,0.05359062,0.07935309,0.9923768,0.04334942,-0.01135773,0.114805,0.980566,-0.1709977,-0.03635433,0.08904255,0.9693933,0.1929265,0.1516641,0.007364973,0.9818118,-0.04807319,-0.158215,-0.09328863
0.9976705,-0.00926226,0.06350623,0.02312478,0.9965621,0.06348517,0.05007683,-0.01805808,0.9889151,-0.06672035,-0.132268,-0.01002217,0.9992547,-0.03682638,-0.0006287543,-0.01155732,0.7031289,0.07140724,0.1318505,0.6950729,0.9985128,0.04376538,0.01531756,0.02867392,0.9935336,-0.04380306,-0.02217068,-0.1023754,0.9627535,0.01066631,-0.2701675,0.001205494,0.9990531,0.04121219,-0.01365373,0.002865001,0.9963901,-0.08248275,-0.01470937,0.01367801,0.9992427,0.01587131,-0.02144514,0.02832508,0.6747692,-0.01513788,-0.131238,-0.7261088,0.9953738,-0.007685423,0.0496609,0.08188898,0.9922186,0.0397999,-0.01243951,0.1173178,0.9815755,-0.1662561,-0.03839997,0.08598809,0.9711215,0.1822937,0.1536832,0.008576486,0.9817884,-0.04131239,-0.1608961,-0.09218114
0.9979504,-0.007564425,0.05968258,0.02181325,0.996496,0.06543572,0.04922443,-0.0170596,0.9889949,-0.06931851,-0.1303874,-0.009120434,0.9992019,-0.03803679,-0.001068953,-0.01215169,0.7031456,0.07341655,0.1271756,0.6957175,0.9985672,0.04365075,0.01003816,0.02928174,0.9947626,-0.04404743,-0.02994263,-0.08723912,0.9634783,0.009856321,-0.2676045,0.0006145551,0.9990583,0.04111892,-0.01360579,0.002587687,0.9962981,-0.08294542,-0.016805,0.01509301,0.9992295,0.01628978,-0.02210698,0.02804179,0.6758891,-0.01702042,-0.1432308,-0.7227511,0.9954472,-0.01529232,0.04584822,0.08215196,0.992144,0.03658721,-0.0131644,0.1189045,0.9824715,-0.1616531,-0.04017433,0.08368971,0.9721143,0.1764127,0.154289,0.008210473,0.9833413,-0.02564566,-0.1672898,-0.06630439
0.9985588,-0.001863215,0.05000101,0.01941397,0.996379,0.06711465,0.04967334,-0.01603851,0.9891828,-0.0732892,-0.1268896,-0.00672416,0.9990214,-0.04189286,-0.004186848,-0.01355876,0.7043179,0.07738237,0.1190944,0.6955321,0.9986175,0.04308006,-0.002701767,0.03000033,0.9949068,-0.07408732,-0.03772764,-0.05699357,0.9649539,0.00816406,-0.2622915,-0.0007476933,0.9990476,0.04160612,-0.01293856,0.002334111,0.9960042,-0.08479811,-0.02239987,0.01682755,0.99923,0.01455391,-0.02626876,0.02525186,0.6826172,-0.03113937,-0.1607072,-0.7122059,0.9960393,-0.02700101,0.03626672,0.07655994,0.9919729,0.03403785,-0.01250748,0.1211397,0.9846907,-0.1536492,-0.04042855,0.07170527,0.9743317,0.1748843,0.1404855,0.01889468,0.9860283,-0.03903913,-0.1505132,-0.05975031
0.9991108,0.001228847,0.03955561,0.0145413,0.9960124,0.0715417,0.05174146,-0.01279911,0.989468,-0.07528991,-0.1235837,-0.003404683,0.9989553,-0.04259166,-0.006702025,-0.01514578,0.7056162,0.07739644,0.1095438,0.6957843,0.9985286,0.04504935,-0.005724319,0.02964074,0.9909109,-0.1162149,-0.04959488,-0.04615089,0.9664351,0.006249534,-0.2568292,-0.001693181,0.9990461,0.04193152,-0.01199777,0.002139832,0.9958324,-0.08478242,-0.02911161,0.01680122,0.9992273,0.01372385,-0.03077507,0.02023258,0.6916662,-0.05730954,-0.1752518,-0.6982838,0.9970212,-0.03132103,0.02423409,0.06618512,0.9910316,0.03902969,-0.01341362,0.1270953,0.9864719,-0.1450677,-0.04875995,0.05874603,0.9747839,0.1680289,0.1428829,0.03386883,0.9858542,-0.03605701,-0.1499613,-0.06559727
0.999432,0.002410428,0.0325178,0.008515122,0.9955266,0.07836796,0.05226187,-0.007355147,0.9900053,-0.07438161,-0.1198119,0.001420852,0.9990174,-0.04070089,-0.006037125,-0.01646802,0.7046908,0.0725271,0.09657931,0.6991589,0.9988831,0.03580658,-0.02494008,0.01812285,0.9915271,-0.1171148,-0.03670342,-0.04255685,0.9675715,0.004518397,-0.2525479,-0.002147858,0.9990802,0.04129427,-0.01148722,0.001212969,0.995913,-0.08182994,-0.0345515,0.01635328,0.9992156,0.01730254,-0.02872253,0.02106765,0.6942078,-0.08759061,-0.1946288,-0.6874031,0.9979249,-0.02990237,0.009964981,0.05614725,0.9896094,0.04611193,-0.0193642,0.1348034,0.9867186,-0.1403762,-0.0610928,0.05430148,0.9756033,0.164201,0.141716,0.03395189,0.9876445,-0.03391194,-0.1418383,-0.05736154
0.9994981,0.002170998,0.03111038,0.005565325,0.9951643,0.08342681,0.05172213,-0.003580271,0.990351,-0.07255331,-0.1179817,0.004623694,0.9990627,-0.03949907,-0.005385072,-0.01687238,0.7039403,0.06911461,0.08980941,0.7011601,0.9989237,0.03138013,-0.03093194,0.01448959,0.9928768,-0.1046221,-0.03198151,-0.04719307,0.9679526,0.003502701,-0.2510939,-0.002719954,0.9991004,0.04091029,-0.01114948,0.0005458595,0.9960068,-0.07963584,-0.03682179,0.01651203,0.9992064,0.01855231,-0.02717823,0.02244419,0.6938707,-0.1019294,-0.2039926,-0.683038,0.9982373,-0.02819491,0.001464002,0.05220444,0.9890144,0.048958,-0.02209122,0.1377162,0.9873355,-0.1371487,-0.0603945,0.05207012,0.9763125,0.1654915,0.1352173,0.03380334,0.9881163,-0.03704976,-0.1380205,-0.05660307
0.9995359,0.001337808,0.0303472,0.002271761,0.9946437,0.08980089,0.05117223,0.001000206,0.9907372,-0.06958422,-0.1163057,0.008416446,0.9991003,-0.03833112,-0.005000593,-0.01744449,0.7034718,0.06596985,0.08376393,0.7026799,0.9985932,0.04491841,-0.02174207,0.01792637,0.9918308,-0.1044225,-0.04326042,-0.05912807,0.9682657,0.002432092,-0.2498887,-0.003347583,0.9991277,0.04035415,-0.0107454,-6.406484E-05,0.9961276,-0.07702959,-0.03899045,0.01661038,0.999209,0.01917672,-0.02641838,0.02271053,0.6935874,-0.1155316,-0.2127847,-0.6784627,0.9983869,-0.02678624,-0.007659487,0.0494715,0.9886295,0.05116707,-0.02357695,0.1394196,0.9884185,-0.1324055,-0.05621066,0.0483542,0.9772922,0.1639243,0.1292381,0.03641926,0.9880052,-0.03964588,-0.1380496,-0.05671234
