Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
135.68,84.20184,70.65685,78.281,105.4542,164.1721,161.4455,96.58978,129.8676,12.26126,127.9474,122.3829,100.1343,105.002,169.3733,99.8756, ,0.5141754,0.08695984,2.093651,1.882729,1.082382,0.106308,1.045181,0.2213669,0.3912506,0.8169727,2.096146,1.258583,1.636047,3.425018,0.6521912,0.6361008, ,-1.61911,-18.03729,-4.387146,10.0328,13.85064,18.24715,7.386202,3.403423,-17.98044,0.02588471,-4.143036,2.07379,2.523698,-1.068512,-5.866516,0.4568955, ,-0.1054688,-88.98911,-54.49329,-13.42386,-13.00845,86.54828,58.97626,5.115978,-2.139618,-81.8298,178.6062,1.471862,-0.3128357,-174.2771,-1.308411,-4.813782, ,24.17424,-7.598633,-29.3642,-98.6738,-0.5252991,4.267912,44.9229,-105.49,0.6689301,-99.1322,16.18975,5.0192,-36.9971,-19.58179,99.3475,-31.30789
136.1685,84.28277,68.81401,76.54561,104.4588,164.0753,160.5552,96.40032,129.5076,13.10837,129.9491,121.3062,102.2735,102.1606,170.2058,99.00418, ,0.4885712,0.08093262,1.842842,1.73539,0.9953308,0.09671021,0.8903351,0.1894608,0.3600616,0.8471136,2.001701,1.076797,2.139259,2.841431,0.8325195,0.8714218, ,-2.4021,-18.04996,-4.300385,9.636088,15.50567,18.25943,8.12921,4.237739,-17.59979,-0.005737305,-4.989136,1.912455,3.096111,-1.599976,-6.024017,0.6040875, ,-0.15448,-89.16217,-53.06561,-15.05457,-13.50949,86.45055,57.14339,4.742793,-2.243225,-80.58157,178.7634,1.394274,-0.9312744,-175.1438,-1.126007,-5.052185, ,24.17776,-7.489044,-32.39005,-98.33746,-0.5358887,4.51834,46.69374,-105.7542,0.5788642,-99.1088,20.45117,3.050056,-30.07959,-25.82455,98.02795,-32.65536
136.6723,84.35155,67.37742,75.12772,103.6868,164.008,159.7901,96.27025,129.2236,14.04008,131.1635,121.2662,108.34,100.4522,172.8127,95.98965, ,0.5037079,0.06878662,1.436592,1.417892,0.7720032,0.06738281,0.7650909,0.1300735,0.2839203,0.9317083,1.214371,0.0399704,6.066444,1.708366,2.606888,3.014526, ,-3.207123,-18.05988,-4.192017,9.324022,16.8645,18.26912,8.792014,4.925966,-17.30206,-0.03964233,-5.478271,1.970298,3.780332,-2.412598,-6.164398,0.5765953, ,-0.2051697,-89.30048,-51.91956,-16.38812,-13.88834,86.38792,55.61814,4.451413,-2.328796,-79.30402,179.4438,1.405112,-1.443817,-176.2392,-1.029266,-5.377045, ,24.18221,-7.397339,-34.85635,-98.04926,-0.5249329,4.728227,48.05069,-105.9859,0.5084999,-99.08972,23.35689,3.029032,-15.79575,-30.39017,94.2271,-38.91608
137.1774,84.41853,66.05123,73.7564,102.9412,163.9417,159.0959,96.15268,128.9487,15.02158,132.3925,121.2335,114.887,97.97742,175.5731,93.18358, ,0.5051727,0.06697845,1.326187,1.371315,0.7455902,0.06622314,0.6942139,0.117569,0.2748871,0.9814939,1.22908,0.03266907,6.547005,2.474777,2.760391,2.806076, ,-4.012085,-18.06927,-4.03772,9.038912,18.17981,18.27878,9.446596,5.591238,-17.01382,-0.07485962,-5.989746,2.014463,4.550628,-3.250549,-6.289185,0.4990955, ,-0.2557373,-89.43445,-50.81183,-17.68051,-14.2655,86.32576,54.19756,4.169953,-2.411499,-78.02664,-179.9255,1.415155,-1.866364,-177.0864,-0.9475708,-5.69278, ,24.18744,-7.308289,-37.24017,-97.76181,-0.5297852,4.930509,49.37822,-106.2165,0.4396216,-99.07007,26.20676,3.007444,-2.383759,-36.8627,90.22533,-45.28857
137.6843,84.46744,65.17297,72.79807,102.4399,163.8863,158.5805,96.0764,128.7585,16.04819,133.2273,121.2713,117.5207,96.94173,179.7309,90.31059, ,0.5069122,0.04890442,0.8782654,0.9583282,0.501297,0.05545044,0.5154114,0.07627869,0.1902924,1.026609,0.8347321,0.0377655,2.633736,1.035698,4.157837,2.872986, ,-4.81778,-18.07568,-3.90509,8.845974,19.105,18.28601,9.937066,6.060941,-16.8139,-0.1084595,-6.516541,1.929188,5.084576,-4.063751,-6.366547,0.2351412, ,-0.3067017,-89.5275,-50.04776,-18.58636,-14.5155,86.2676,53.16445,3.975297,-2.469788,-76.75607,-179.1299,1.419773,-2.035614,-177.8606,-0.980835,-6.028656, ,24.19343,-7.244049,-38.88763,-97.56577,-0.5218201,5.061328,50.26987,-106.3719,0.3929279,-99.06714,28.4854,2.981394,2.880418,-40.35327,84.31765,-52.74292
138.2038,84.51477,64.35353,71.87093,101.955,163.8329,158.0941,96.00526,128.5741,17.13128,134.1824,121.3186,120.0005,96.07587,175.8385,88.00845, ,0.5194092,0.04733276,0.8194351,0.9271469,0.4849014,0.05343628,0.4863586,0.07113647,0.1843567,1.08309,0.9550781,0.04736328,2.479797,0.86586,3.892426,2.302139, ,-5.6409,-18.08197,-3.755035,8.665587,20.00072,18.29312,10.41975,6.51431,-16.62012,-0.1434021,-7.086334,1.825652,5.623257,-4.888428,-6.448059,-0.0788269, ,-0.3586731,-89.62024,-49.31076,-19.46417,-14.76239,86.21164,52.19406,3.786885,-2.526123,-75.4577,-178.364,1.423783,-2.190063,-178.5624,-1.037598,-6.345642, ,24.20036,-7.181549,-40.48169,-97.37543,-0.5223389,5.188032,51.11115,-106.521,0.3473918,-99.06573,30.9169,2.953923,7.726618,-43.60779,78.0307,-59.60522
138.7048,84.53589,63.93932,71.3992,101.7105,163.8078,157.7486,95.96113,128.4797,18.2031,135.5734,121.4362,119.9054,96.10809,170.0906,87.629, ,0.5010071,0.02111816,0.4142113,0.4717255,0.2444839,0.02507019,0.34552,0.04413605,0.09439087,1.071821,1.391052,0.1175613,0.09509277,0.03221893,5.747879,0.3794556, ,-6.426819,-18.08569,-3.6745,8.563663,20.46007,18.29662,10.70308,6.739332,-16.51984,-0.1688538,-7.744812,1.592878,5.979021,-5.35965,-6.482086,-0.4291077, ,-0.4093933,-89.67587,-48.93799,-19.91394,-14.87875,86.18611,51.70477,3.690295,-2.554474,-74.22296,-177.5519,1.422922,-2.328583,-179.0236,-1.20575,-6.718872, ,24.2141,-7.15155,-41.30576,-97.30634,-0.5276184,5.252299,51.28658,-106.5586,0.3245739,-99.09607,34.05279,2.921007,8.023545,-44.21384,69.96155,-60.04193
139.1438,84.5629,63.61036,70.96279,101.4845,163.7882,157.4278,95.90919,128.3896,19.14367,137.2972,121.5359,119.5802,96.22012,164.0276,87.3877, ,0.4390411,0.02700806,0.3289604,0.436409,0.2260132,0.01956177,0.3207855,0.05193329,0.09014893,0.9405689,1.723785,0.09972382,0.3252792,0.11203,6.063004,0.2412949, ,-7.1073,-18.08771,-3.613281,8.457934,20.88412,18.29917,10.9475,6.913373,-16.42377,-0.1915894,-8.375977,1.394628,6.287571,-5.764374,-6.52356,-0.7354126, ,-0.4541626,-89.7059,-48.60852,-20.32852,-14.98792,86.16502,51.27255,3.597696,-2.581421,-73.15619,-176.9995,1.422576,-2.410828,-179.4511,-1.347382,-7.038391, ,24.23346,-7.119324,-42.00027,-97.24432,-0.534668,5.29471,51.3623,-106.5841,0.302781,-99.12036,37.46938,2.89173,7.843904,-44.58459,61.42165,-60.12311
138.6047,84.68703,64.31297,71.10988,101.5613,163.8412,157.4932,95.77991,128.3836,17.96301,141.3707,121.3863,116.7595,97.18253,156.1764,88.90929, ,0.5390625,0.1241302,0.7026138,0.1470871,0.07678986,0.05293274,0.06541443,0.1292801,0.005966187,1.180656,4.073517,0.1496506,2.820641,0.9624176,7.851196,1.521591, ,-6.286407,-18.0853,-3.865753,8.330552,20.73046,18.28924,10.63786,6.421927,-16.4144,-0.1625061,-8.153412,1.679244,5.944073,-5.18576,-6.016937,-0.3933716, ,-0.3984375,-89.66986,-48.90891,-20.16806,-14.9516,86.20404,51.65094,3.5885,-2.581177,-74.49976,-178.3904,1.428564,-1.776825,-179.3669,-1.212189,-6.607086, ,24.19451,-6.996918,-40.91473,-97.30289,-0.5379639,5.064026,50.2348,-106.4487,0.3023356,-99.09311,42.76413,2.917036,2.161522,-42.07889,50.71904,-56.04388
138.0994,84.81544,65.06924,71.27642,101.6488,163.8976,157.5744,95.64835,128.3774,16.86103,144.8707,121.8486,114.2027,98.17158,148.8283,90.48191, ,0.5052948,0.128418,0.7562637,0.1665421,0.08747864,0.05644226,0.08123779,0.1315689,0.006225586,1.10198,3.499985,0.4623566,2.556801,0.9890442,7.348129,1.572617, ,-5.507538,-18.08109,-4.128296,8.19891,20.55778,18.2789,10.31398,5.907609,-16.40457,-0.1352234,-7.794434,1.899736,5.580739,-4.616425,-5.507782,-0.106781, ,-0.3470764,-89.60464,-49.24054,-19.98859,-14.90955,86.24606,52.05808,3.579023,-2.580963,-75.77859,-179.5351,1.517682,-1.143921,-179.2472,-1.141296,-6.177032, ,24.16649,-6.874481,-39.75699,-97.36896,-0.5410156,4.821257,49.05841,-106.3087,0.3019041,-99.06644,47.20739,3.866479,-3.345459,-39.59351,40.58687,-52.14813
