Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
4.036194,7.747569,83.74909,4.795518,18.77122,12.0468,64.41463,56.57631,28.47511,24.83677,16.23355,18.08223,9.883942,19.29126,42.43683,29.23244
4.215316,7.763325,83.58086,4.946444,18.73886,12.22084,64.31379,56.64254,28.33204,24.95885,16.91777,19.52072,8.717115,18.45428,46.39697,35.36036
4.454252,7.846721,83.34907,5.163438,18.68975,12.45008,64.30363,56.62848,28.07582,25.0682,17.77769,21.00101,7.229743,17.53098,50.47701,39.69542
4.703371,7.966595,83.03774,5.480909,18.65282,12.67439,64.40005,56.49381,27.75203,25.06174,18.38018,22.2707,5.894725,16.53885,54.13502,41.71836
5.231678,8.397613,82.14722,6.403714,18.66601,13.081,64.77396,55.58009,27.03734,24.91291,18.19251,22.94026,4.929162,14.54331,59.43108,41.88201
5.228983,8.404047,82.14765,6.401758,18.66504,13.07038,64.77543,55.58187,27.03685,24.91291,18.19182,22.93913,4.926301,14.54331,59.43252,41.88237
5.460156,8.566812,81.66822,6.888247,18.70976,13.19771,65.07422,54.66561,26.6923,24.79054,18.1961,23.27961,4.980515,13.739,61.72946,40.27044
5.462306,8.567544,81.66796,6.886883,18.70715,13.19973,65.07803,54.6621,26.69248,24.79054,18.1955,23.27873,4.979729,13.73665,61.72915,40.33276
5.654864,8.649358,81.20927,7.310648,18.76443,13.26523,65.49974,53.3757,26.35604,24.67976,17.64138,23.19166,5.226437,13.07002,63.58704,37.00779
5.786942,8.763547,80.71916,7.663505,18.8523,13.23463,66.03472,51.70589,26.01697,24.63911,17.07418,22.91638,5.535494,12.57075,65.01867,34.53729
5.837461,8.863108,80.23649,7.912728,19.01872,13.17272,66.66983,49.69595,25.66698,24.69631,16.70132,22.77768,5.847245,12.19784,66.02527,32.35329
5.553993,8.919327,79.39605,8.000543,19.58668,12.91384,68.26758,44.84233,24.83912,25.15965,16.22009,22.35225,6.64933,11.58989,67.41722,29.12248
5.232426,8.88421,79.08248,7.97092,19.98203,12.73618,69.14639,42.09256,24.32369,25.52864,16.03027,21.59597,6.694871,11.50285,67.84207,28.08086
4.809212,8.822264,78.80819,8.036688,20.40074,12.50501,70.02148,39.20115,23.75307,25.97075,15.88788,20.65253,6.631168,11.66004,67.97626,27.32155
4.329292,8.758449,78.57886,8.302294,20.798,12.21962,70.88946,36.24644,23.17038,26.47809,15.62612,19.64149,6.645325,11.91315,67.86909,26.63318
4.325674,8.765871,78.57867,8.304086,20.80046,12.21082,70.88822,36.24704,23.17069,26.4899,15.63948,19.64394,6.644971,11.92927,67.87252,26.57758
3.845493,8.688218,78.38229,8.846032,21.11624,11.92019,71.76438,33.28286,22.62539,27.03743,15.29916,18.65607,6.830591,12.15412,67.5273,25.70551
3.079028,8.605498,78.09259,10.73748,21.35924,11.30853,73.58837,27.49677,21.70898,28.2131,14.90349,16.91693,7.502161,12.59936,65.97653,24.54658
2.873899,8.58718,78.01434,12.00057,21.2796,11.01695,74.56435,24.72373,21.36632,28.81395,14.82195,16.04623,7.832434,12.90782,64.76918,22.9475
